id,Pos,Name,BV,SV,Team,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts
95,4,Dervişoğlu,54,54,BRE,0,0,0,0,0,0,0,0,0,0
96,3,Mbeumo,56,55,BRE,81,4.223,83,5.249,79,4.154,78,4.314,80,3.531
97,3,Bidstrup,45,45,BRE,5,0.228,7,0.346,3,0.134,3,0.135,4,0.175
479,3,Onyeka,49,49,BRE,67,2.398,61,2.499,55,2.04,50,1.929,49,1.726
483,2,Ajer,45,45,BRE,61,2.047,54,2.424,60,2.022,59,2.165,60,1.591
498,2,Thompson,44,44,BRE,0,0,1,0.042,0,0,0,0,1,0.032
499,3,Baptiste,50,50,BRE,0,0,0,0,0,0,0,0,0,0
524,3,Wissa,59,59,BRE,11,0.577,17,1.089,22,1.277,24,1.443,25,1.293
556,1,Fernández,45,45,BRE,90,3.501,89,3.849,88,3.389,86,3.443,87,3.106
569,2,Stevens,40,40,BRE,0,0,0,0,0,0,0,0,0,0
594,2,Zanka,45,45,BRE,54,2.081,49,2.528,50,1.904,55,2.261,51,1.51
614,3,Maghoma,45,45,BRE,0,0,0,0,0,0,0,0,0,0
53,3,Lallana,54,54,BHA,71,2.118,66,2.671,65,2.273,65,2.509,63,2.12
54,1,Steele,40,40,BHA,0,0,0,0,1,0.038,2,0.082,1,0.036
55,3,Groß,59,59,BHA,56,2.01,61,3.317,59,2.611,57,2.905,50,2.057
56,2,Duffy,44,44,BHA,80,1.324,73,3.299,74,2.373,70,2.806,72,1.907
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,44,44,BHA,0,0,0,0,0,0,0,0,0,0
59,2,Dunk,50,50,BHA,88,1.477,85,3.934,85,2.772,85,3.502,82,2.209
60,3,March,53,53,BHA,56,1.804,49,2.142,52,1.944,54,2.206,53,1.874
61,2,Webster,44,44,BHA,23,0.426,26,1.141,32,1.048,33,1.314,37,1.005
62,2,Veltman,44,44,BHA,67,1.131,68,2.948,62,1.967,63,2.445,62,1.648
63,4,Maupay,65,65,BHA,80,2.929,79,4.413,78,3.55,74,3.942,77,3.248
64,3,Trossard,64,64,BHA,78,2.838,76,4.377,75,3.416,74,3.989,71,3.017
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,46,46,BHA,90,3.086,88,3.754,87,3.268,87,3.539,86,3.101
70,3,Bissouma,45,45,BHA,66,1.827,65,2.331,67,2.103,65,2.226,64,1.925
71,2,Lamptey,44,44,BHA,45,1,63,3.162,58,2.132,59,2.682,56,1.74
72,4,Connolly,53,53,BHA,30,1.295,30,1.738,29,1.457,29,1.636,35,1.595
73,3,Alzate,49,49,BHA,0,0,0,0,0,0,0,0,0,0
74,3,Mac Allister,54,54,BHA,36,1.402,38,1.911,34,1.525,39,1.894,42,1.728
75,3,Moder,45,45,BHA,25,1,27,1.299,31,1.31,30,1.367,31,1.251
447,4,Welbeck,60,60,BHA,0,0,0,0,0,0,0,0,0,0
462,3,Mwepu,59,59,BHA,8,0.343,6,0.289,8,0.369,11,0.547,9,0.409
476,1,Scherpen,45,45,BHA,0,0,0,0,0,0,0,0,1,0.036
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,0,0,1,0.057,0,0,1,0.055,2,0.099
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
560,2,Roberts,40,40,BHA,0,0,0,0,0,0,1,0.047,2,0.073
584,2,Cucurella,50,50,BHA,78,1.495,73,3.641,71,2.571,70,3.163,70,2.118
595,4,Locadia,45,45,BHA,2,0.102,4,0.281,5,0.303,6,0.409,6,0.346
612,3,Sarmiento,45,45,BHA,0,0,0,0,0,0,0,0,0,0
98,2,Tarkowski,50,50,BUR,89,3.319,86,1.386,83,3.155,81,2.531,82,2.288
99,2,Bardsley,39,39,BUR,0,0,2,0.038,2,0.063,1,0.028,1,0.026
100,2,Pieters,43,43,BUR,2,0.075,3,0.076,6,0.237,5,0.175,9,0.302
101,3,Cork,45,45,BUR,25,1.005,30,0.999,30,1.165,33,1.208,33,1.167
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,0,0,0,0,2,0.09,2,0.081,1,0.04
104,4,Rodriguez,53,53,BUR,28,1.585,31,1.332,30,1.686,33,1.703,32,1.564
105,4,Barnes,53,53,BUR,12,0.738,12,0.596,16,0.966,17,0.978,16,0.869
106,2,Mee,49,49,BUR,83,3.354,79,1.384,76,3.111,75,2.502,71,2.123
107,3,Westwood,53,53,BUR,85,2.987,82,2.246,80,2.834,82,2.689,80,2.51
108,3,Gudmundsson,54,54,BUR,34,1.643,43,1.58,38,1.787,43,1.862,40,1.675
109,4,Wood,67,67,BUR,77,4.272,75,2.862,75,4.128,72,3.654,70,3.295
110,2,Lowton,44,44,BUR,88,3.349,85,1.404,85,3.278,84,2.655,82,2.328
111,4,Vydra,52,52,BUR,42,2.366,40,1.695,42,2.364,41,2.134,41,1.985
112,1,Pope,54,54,BUR,90,3.667,87,2.967,88,3.621,88,3.349,87,3.205
113,2,Taylor,44,44,BUR,87,3.098,86,1.318,83,3.021,85,2.521,79,2.153
114,1,Norris,44,44,BUR,0,0,1,0.035,0,0,0,0,0,0
115,3,Brownhill,44,44,BUR,82,2.84,78,2.144,77,2.683,74,2.445,76,2.38
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,58,58,BUR,85,3.162,82,2.354,80,3.04,76,2.716,78,2.617
451,2,Collins,43,43,BUR,7,0.276,14,0.279,18,0.692,20,0.654,25,0.753
480,1,Hennessey,45,45,BUR,0,0,0,0,1,0.042,1,0.039,2,0.074
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,0,0,0,0,0,0,0,0,1,0.026
565,2,Dodgson,40,40,BUR,0,0,0,0,0,0,1,0.027,1,0.026
575,3,Lennon,50,50,BUR,2,0.107,2,0.091,4,0.22,4,0.21,5,0.255
578,3,Cornet,60,60,BUR,58,2.86,51,1.897,53,2.61,52,2.356,52,2.213
585,2,Roberts,45,45,BUR,5,0.218,7,0.173,7,0.299,7,0.259,8,0.267
119,2,Azpilicueta,61,60,CHE,75,3.696,54,3.044,48,2.058,47,2.057,47,2.335
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,55,55,CHE,56,2.638,65,3.47,58,2.334,58,2.395,58,2.745
122,2,Alonso,57,57,CHE,11,0.599,25,1.726,23,1.196,28,1.536,28,1.737
123,3,Jorginho,58,58,CHE,77,3.442,74,3.566,73,2.703,62,2.411,62,2.563
124,3,Barkley,52,52,CHE,45,3.077,29,2.291,5,0.247,1,0.045,1,0.046
125,3,Kovacic,53,53,CHE,0,0,0,0,21,0.888,45,1.917,58,2.611
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,58,57,CHE,82,3.794,77,4.071,79,3.095,76,3.069,76,3.542
129,1,Arrizabalaga,48,48,CHE,0,0,2,0.095,2,0.083,2,0.083,3,0.134
130,3,Kanté,49,49,CHE,59,2.377,53,2.293,45,1.741,38,1.537,34,1.463
131,3,Ziyech,73,73,CHE,47,2.798,35,2.37,12,0.723,5,0.301,9,0.576
132,3,Loftus-Cheek,54,54,CHE,38,1.807,42,2.093,29,1.314,25,1.176,19,0.951
133,2,Christensen,50,50,CHE,30,1.347,29,1.464,35,1.359,38,1.503,38,1.715
134,4,Werner,86,86,CHE,0,0,8,0.508,16,0.908,42,2.141,44,2.349
135,2,Chilwell,59,59,CHE,78,5.107,63,4.682,65,3.534,60,3.373,59,3.825
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,79,79,CHE,1,0.066,23,1.552,53,2.907,44,2.543,43,2.684
138,3,Mount,76,76,CHE,83,5.406,77,5.639,67,3.814,60,3.58,55,3.569
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,53,53,CHE,24,1.452,24,1.515,9,0.514,9,0.52,12,0.638
141,3,Havertz,81,81,CHE,75,4.708,72,5.005,57,3.028,49,2.706,46,2.781
142,2,James,56,56,CHE,60,3.855,63,4.626,68,3.678,69,3.896,64,4.138
143,1,Mendy,62,62,CHE,89,3.909,87,4.108,87,3.566,87,3.594,86,3.813
501,2,Sarr,49,49,CHE,0,0,0,0,0,0,1,0.049,2,0.101
527,2,Chalobah,49,49,CHE,39,2.044,49,2.829,48,2.085,50,2.217,52,2.631
529,4,Lukaku,115,115,CHE,0,0,13,0.908,71,3.93,78,4.557,76,4.782
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
592,3,Saúl,51,51,CHE,7,0.343,10,0.51,4,0.182,5,0.23,2,0.091
606,1,Bettinelli,40,40,CHE,0,0,0,0,0,0,0,0,0,0
144,3,Gallagher,56,56,CRY,81,2.498,82,3.573,75,3.06,73,3.097,71,2.65
146,1,Guaita,45,45,CRY,90,3.09,88,3.611,88,3.424,87,3.501,87,3.203
147,2,Tomkins,43,43,CRY,0,0,2,0.076,2,0.071,2,0.075,2,0.067
148,3,McArthur,45,45,CRY,81,2.094,77,2.502,77,2.381,76,2.448,73,2.21
149,4,Benteke,63,63,CRY,41,1.823,43,2.686,45,2.583,48,2.931,46,2.515
150,2,Kouyaté,45,45,CRY,20,0.436,25,1.032,29,1.09,32,1.298,33,1.097
151,2,Kelly,39,39,CRY,1,0.024,4,0.158,4,0.146,2,0.076,4,0.137
152,3,Milivojevic,54,54,CRY,67,2.045,68,2.742,63,2.437,61,2.517,59,2.232
153,4,Ayew,59,59,CRY,48,1.739,46,2.141,40,1.829,40,1.91,38,1.669
154,3,Zaha,69,69,CRY,85,2.757,79,3.856,73,3.323,60,2.957,55,2.39
155,3,Schlupp,54,54,CRY,12,0.54,17,0.856,16,0.797,16,0.829,19,0.896
156,1,Butland,44,44,CRY,0,0,0,0,0,0,0,0,1,0.037
157,3,Riedewald,48,48,CRY,2,0.09,5,0.237,7,0.323,9,0.414,8,0.36
158,2,Jach,43,43,CRY,0,0,0,0,1,0.044,1,0.046,3,0.112
159,4,Mateta,53,53,CRY,0,0,1,0.068,1,0.064,1,0.067,2,0.124
160,3,Eze,59,59,CRY,0,0,0,0,24,1.185,40,2.137,52,2.441
161,2,Ferguson,45,45,CRY,0,0,0,0,1,0.035,6,0.221,6,0.186
162,2,Mitchell,45,45,CRY,88,1.193,87,3.34,86,2.893,82,3.072,81,2.386
386,3,Hughes,48,48,CRY,3,0.135,3,0.147,7,0.331,7,0.334,9,0.412
464,3,Olise,54,54,CRY,42,1.584,41,2.05,38,1.8,35,1.787,37,1.7
474,2,Ward,45,45,CRY,89,1.063,84,2.914,83,2.573,82,2.792,82,2.205
477,2,Guéhi,45,45,CRY,89,1.05,85,2.909,82,2.514,83,2.779,81,2.152
488,2,Andersen,45,45,CRY,88,1.094,83,2.991,84,2.653,83,2.881,78,2.183
493,2,Clyne,44,44,CRY,0,0,0,0,0,0,1,0.031,2,0.055
540,2,Hannam,40,40,CRY,0,0,1,0.031,0,0,0,0,2,0.054
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,0,0
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,0,0
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
561,1,Matthews,40,40,CRY,0,0,0,0,1,0.039,1,0.041,1,0.037
586,4,Edouard,65,65,CRY,53,2.078,53,2.845,51,2.586,48,2.588,48,2.341
163,3,Delph,44,44,EVE,5,0.229,8,0.378,2,0.081,3,0.13,2,0.084
164,3,Sigurdsson,68,68,EVE,0,0,0,0,0,0,0,0,0,0
165,2,Coleman,49,49,EVE,72,2.404,65,2.393,56,0.961,60,2.104,60,1.455
166,3,James,69,69,EVE,0,0,0,0,0,0,0,0,0,0
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,52,52,EVE,88,3.135,84,3.394,83,1.393,80,3.027,78,1.982
169,2,Keane,50,50,EVE,89,3.082,84,3.253,85,1.352,81,2.903,81,1.948
170,1,Pickford,50,50,EVE,89,3.382,88,3.471,86,2.95,88,3.414,87,3.052
171,3,Allan,46,46,EVE,87,2.477,83,2.462,82,2.014,79,2.297,78,2.072
172,3,André Gomes,49,49,EVE,18,0.656,34,1.264,31,1.118,22,0.945,31,1.17
173,3,Doucouré,55,55,EVE,0,0,22,0.818,69,2.04,79,2.847,77,2.483
174,3,Iwobi,58,58,EVE,43,2.019,41,2.029,32,1.287,34,1.626,34,1.479
175,2,Mina,49,49,EVE,26,0.847,47,1.684,71,1.105,73,2.462,69,1.585
176,3,Davies,49,49,EVE,56,2.152,40,1.694,16,0.677,21,0.957,16,0.716
177,4,Calvert-Lewin,80,80,EVE,0,0,23,1.223,74,2.772,76,3.918,75,3.313
178,2,Holgate,43,43,EVE,10,0.301,10,0.325,2,0.034,4,0.114,5,0.113
179,2,Godfrey,48,48,EVE,73,2.368,62,2.207,56,0.868,56,1.886,57,1.308
180,4,Richarlison,74,74,EVE,81,3.649,74,3.481,70,2.258,66,2.618,63,2.276
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,0,0,1,0.04,2,0.069,1,0.039,1,0.036
482,3,Townsend,57,57,EVE,80,3.477,72,3.429,73,2.406,67,2.911,68,2.594
484,3,Gray,58,58,EVE,69,3.249,69,3.471,62,2.249,62,2.912,61,2.497
502,2,Kenny,45,45,EVE,2,0.078,3,0.123,1,0.029,1,0.04,2,0.067
503,3,Gordon,45,45,EVE,28,1.254,21,1.04,12,0.552,15,0.738,17,0.79
504,3,Gbamin,45,45,EVE,16,0.633,11,0.455,2,0.081,2,0.086,4,0.163
544,2,Branthwaite,40,40,EVE,0,0,0,0,0,0,0,0,2,0.068
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
564,4,Kean,60,60,EVE,0,0,0,0,0,0,0,0,0,0
570,2,Nkounkou,40,40,EVE,0,0,0,0,0,0,0,0,0,0
571,1,Lonergan,40,40,EVE,0,0,0,0,0,0,0,0,0,0
591,4,Rondón,60,60,EVE,43,1.962,33,1.662,9,0.41,9,0.494,8,0.408
602,4,Simms,45,45,EVE,0,0,0,0,0,0,0,0,0,0
607,4,Dobbin,45,45,EVE,0,0,0,0,0,0,0,0,0,0
613,3,Whitaker,45,45,EVE,0,0,0,0,0,0,0,0,0,0
616,1,Tyrer,40,40,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,50,50,LEI,90,3.518,89,3.454,88,3.218,88,3.837,86,3.428
201,2,Evans,54,54,LEI,48,1.623,48,1.571,51,1.434,55,2.387,53,1.795
202,3,Albrighton,53,53,LEI,0,0,7,0.363,13,0.657,16,0.97,15,0.805
203,3,Mendy,44,44,LEI,0,0,0,0,0,0,0,0,0,0
204,1,Ward,40,40,LEI,0,0,0,0,0,0,0,0,3,0.121
205,4,Vardy,108,108,LEI,83,4.409,81,4.175,79,3.644,76,4.79,78,4.109
206,3,Praet,49,49,LEI,0,0,0,0,0,0,0,0,0,0
207,2,Pereira,54,54,LEI,35,1.57,55,2.31,56,1.982,46,2.56,49,2.166
208,2,Amartey,39,39,LEI,2,0.058,4,0.117,5,0.134,2,0.07,7,0.223
209,2,Castagne,53,53,LEI,84,2.739,78,2.498,75,2.086,75,3.313,72,2.473
210,3,Tielemans,65,65,LEI,87,3.534,84,3.348,80,2.939,81,3.871,80,3.286
211,3,Pérez,58,58,LEI,17,0.867,21,1.065,17,0.843,23,1.32,21,1.078
212,3,Maddison,67,67,LEI,48,2.524,45,2.344,42,2.052,41,2.65,40,2.197
213,4,Iheanacho,70,70,LEI,55,3.015,61,3.192,60,2.822,57,3.551,57,3.024
214,3,Choudhury,45,45,LEI,11,0.511,8,0.363,3,0.127,1,0.044,3,0.131
215,3,Barnes,66,66,LEI,62,2.876,55,2.502,50,2.122,53,2.854,51,2.363
216,3,Ndidi,48,48,LEI,0,0,29,0.913,79,2.325,80,2.835,74,2.371
217,2,Söyüncü,49,49,LEI,79,2.87,78,2.725,75,2.242,75,3.642,75,2.763
218,2,Justin,49,49,LEI,0,0,0,0,2,0.07,3,0.149,7,0.27
219,2,Thomas,43,43,LEI,1,0.039,1,0.038,0,0,2,0.093,1,0.039
220,2,Fofana,43,43,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,49,49,LEI,54,1.871,53,1.774,51,1.486,51,2.315,48,1.716
455,4,Daka,71,71,LEI,30,1.701,26,1.492,26,1.375,28,1.849,30,1.704
458,3,Soumaré,48,48,LEI,72,2.382,48,1.724,16,0.682,17,0.789,23,0.971
473,2,Bertrand,47,47,LEI,88,2.904,83,2.666,84,2.286,78,3.524,79,2.712
505,3,Dewsbury-Hall,45,45,LEI,1,0.046,0,0,0,0,0,0,0,0
573,1,Jakupovic,40,40,LEI,0,0,0,0,1,0.037,0,0,0,0
587,3,Lookman,60,60,LEI,32,1.509,24,1.162,25,1.136,27,1.451,25,1.212
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,86,3.131,82,2.675,82,2.072,78,2.317,76,2.975
185,2,Ayling,44,44,LEE,0,0,20,0.661,74,1.952,77,2.368,79,3.176
186,3,Klich,55,55,LEE,74,3.928,70,3.566,66,2.906,68,3.194,67,3.728
187,4,Rodrigo,63,63,LEE,79,3.854,75,3.569,71,2.982,68,3.05,66,3.425
188,3,Dallas,52,52,LEE,84,3.004,76,2.757,69,2.373,66,2.394,64,2.641
189,4,Bamford,78,78,LEE,0,0,0,0,0,0,0,0,0,0
190,2,Llorente,45,45,LEE,72,3.012,69,2.58,64,1.853,64,2.128,61,2.664
191,3,Phillips,48,48,LEE,79,2.48,74,2.255,72,2.034,73,2.142,70,2.271
192,3,Costa,54,54,LEE,0,0,0,0,0,0,0,0,0,0
193,3,Roberts,49,49,LEE,58,2.845,57,2.675,52,2.212,51,2.299,52,2.739
194,2,Koch,43,43,LEE,0,0,0,0,4,0.11,7,0.211,8,0.291
195,3,Poveda,45,45,LEE,0,0,0,0,0,0,0,0,0,0
196,3,Raphinha,67,66,LEE,66,3.466,79,3.964,78,3.328,73,3.357,73,4.001
197,3,Shackleton,45,45,LEE,34,1.25,27,1.059,13,0.545,11,0.493,16,0.713
198,2,Struijk,44,44,LEE,42,1.674,44,1.559,36,1.06,40,1.311,39,1.643
199,1,Meslier,50,50,LEE,89,3.623,89,3.504,88,3.161,87,3.269,87,3.629
267,3,Harrison,57,57,LEE,73,3.484,68,3.129,70,2.782,65,2.751,66,3.254
287,3,James,60,60,LEE,44,2.097,36,1.703,41,1.731,45,1.939,47,2.281
463,2,Firpo,48,48,LEE,67,2.774,78,2.916,68,2.067,71,2.436,69,3.096
490,1,Klaesson,44,44,LEE,0,0,0,0,1,0.036,2,0.076,2,0.084
550,4,Greenwood,45,45,LEE,1,0.07,0,0,0,0,0,0,0,0
551,3,Summerville,45,45,LEE,10,0.586,12,0.676,10,0.522,11,0.583,13,0.776
552,3,Forshaw,45,45,LEE,6,0.295,7,0.338,9,0.415,8,0.379,9,0.447
562,2,Drameh,40,40,LEE,2,0.063,1,0.029,0,0,0,0,1,0.032
