id,Pos,Name,BV,SV,Team,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts
572,1,Okonkwo,40,40,ARS,0,0,0,0,0,0,0,0,0,0
590,2,Tomiyasu,45,45,ARS,82,3.023,79,3.738,75,3.217,77,2.646,74,3.638
28,1,Steer,40,40,AVL,0,0,0,0,0,0,1,0.039,2,0.079
29,3,Hourihane,49,49,AVL,0,0,0,0,0,0,0,0,0,0
30,1,Martínez,55,55,AVL,89,3.245,89,3.685,89,3.175,88,3.405,87,3.403
31,2,Engels,45,45,AVL,0,0,0,0,0,0,0,0,0,0
32,3,Traoré,58,58,AVL,6,0.328,5,0.312,6,0.327,7,0.442,6,0.362
34,3,Sanson,50,50,AVL,0,0,1,0.05,4,0.182,8,0.385,12,0.577
35,3,McGinn,58,58,AVL,84,2.85,81,3.2,78,2.564,76,2.807,77,2.778
36,2,Hause,44,44,AVL,57,1.846,55,2.547,56,1.637,53,2.037,58,2.216
37,3,Trézéguet,54,54,AVL,0,0,0,0,0,0,0,0,0,0
38,2,Mings,50,50,AVL,87,2.414,85,3.384,84,2.106,79,2.623,82,2.706
39,2,Targett,48,48,AVL,86,2.552,84,3.569,83,2.235,83,2.941,74,2.705
40,4,Watkins,73,73,AVL,81,3.371,78,3.89,78,3.122,76,3.615,76,3.485
41,3,Nakamba,45,45,AVL,20,0.823,22,0.961,25,0.983,24,1.013,20,0.856
42,3,El Ghazi,58,58,AVL,23,1.307,24,1.605,17,1.008,23,1.561,24,1.574
43,3,Buendía,64,64,AVL,33,1.665,35,2.032,31,1.497,33,1.801,33,1.781
44,2,Cash,50,50,AVL,87,2.625,83,3.617,84,2.292,81,2.959,76,2.831
45,2,Konsa,49,49,AVL,87,2.402,84,3.322,83,2.073,85,2.749,81,2.655
46,2,Guilbert,45,45,AVL,0,0,0,0,0,0,0,0,0,0
47,4,Wesley,54,54,AVL,0,0,0,0,0,0,0,0,0,0
48,4,Samatta,55,55,AVL,0,0,0,0,0,0,0,0,0,0
49,4,Davis,44,44,AVL,0,0,1,0.066,0,0,1,0.064,1,0.062
50,3,Douglas Luiz,45,45,AVL,77,2.477,76,2.781,76,2.365,73,2.525,73,2.491
51,3,Ramsey,45,45,AVL,60,2.105,56,2.233,56,1.933,55,2.073,56,2.079
52,2,Young,49,49,AVL,8,0.288,11,0.497,9,0.323,10,0.411,18,0.858
283,2,Tuanzebe,45,45,AVL,18,0.547,19,0.769,25,0.733,31,1.122,25,0.91
337,4,Ings,79,79,AVL,76,3.864,78,4.793,76,3.685,70,4.112,70,3.961
492,3,Bailey,64,64,AVL,0,0,6,0.375,8,0.43,12,0.707,11,0.62
496,3,Ramsey,45,45,AVL,0,0,0,0,2,0.097,0,0,6,0.292
497,3,Philogene-Bidace,50,50,AVL,0,0,1,0.056,0,0,3,0.165,0,0
526,3,Chukwuemeka,45,45,AVL,0,0,0,0,0,0,0,0,0,0
568,4,Archer,45,45,AVL,0,0,0,0,0,0,0,0,0,0
596,1,Sinisalo,40,40,AVL,0,0,0,0,0,0,0,0,0,0
610,2,Bogarde,40,40,AVL,0,0,0,0,0,0,0,0,0,0
76,2,Jansson,46,46,BRE,87,1.992,85,1.926,83,2.65,84,2.533,81,3.302
77,3,Nørgaard,50,50,BRE,82,2.419,78,2.295,76,2.492,73,2.352,75,2.72
78,4,Toney,63,63,BRE,85,4.097,83,3.815,80,4.589,77,4.158,80,5.332
79,3,Fosu,52,52,BRE,3,0.144,5,0.245,5,0.265,2,0.102,4,0.233
80,1,Raya,46,46,BRE,90,3.199,88,3.107,88,3.407,88,3.379,89,3.791
81,3,Canós,55,55,BRE,76,2.566,74,2.458,73,2.738,72,2.621,69,2.939
82,3,Dasilva,54,54,BRE,0,0,0,0,0,0,0,0,0,0
83,2,Henry,45,45,BRE,85,2.157,81,2.059,80,2.834,79,2.665,79,3.579
84,3,Janelt,50,50,BRE,74,2.362,69,2.209,69,2.449,71,2.419,67,2.649
85,3,Ghoddos,53,53,BRE,4,0.206,5,0.253,7,0.406,9,0.497,8,0.501
86,3,Jensen,49,49,BRE,32,1.278,34,1.324,37,1.553,33,1.377,36,1.654
87,2,Goode,39,39,BRE,0,0,1,0.024,2,0.059,2,0.057,3,0.105
88,4,Forss,53,53,BRE,0,0,1,0.056,1,0.07,3,0.199,3,0.231
89,2,Roerslev,43,43,BRE,14,0.521,16,0.594,17,0.815,17,0.784,21,1.188
90,2,Sørensen,44,44,BRE,0,0,0,0,0,0,0,0,0,0
91,2,Pinnock,46,46,BRE,76,1.996,87,2.153,83,2.926,81,2.714,80,3.622
92,1,Balcombe,40,40,BRE,0,0,0,0,0,0,0,0,0,0
93,3,Zamburek,45,45,BRE,0,0,2,0.085,2,0.089,6,0.276,1,0.048
94,1,Gunnarsson,40,40,BRE,0,0,0,0,0,0,0,0,0,0
95,4,Dervişoğlu,54,54,BRE,0,0,0,0,0,0,0,0,0,0
96,3,Mbeumo,55,55,BRE,85,3.666,83,3.5,82,4.258,78,3.916,79,4.882
97,3,Bidstrup,45,45,BRE,0,0,0,0,2,0.088,0,0,0,0
479,3,Onyeka,49,49,BRE,45,1.657,46,1.658,44,1.75,50,1.887,46,1.982
483,2,Ajer,45,45,BRE,86,2.032,81,1.927,82,2.703,80,2.525,78,3.313
498,2,Thompson,44,44,BRE,0,0,0,0,0,0,0,0,4,0.173
499,3,Baptiste,50,50,BRE,18,0.789,20,0.858,20,0.914,19,0.856,23,1.106
524,3,Wissa,59,59,BRE,15,0.772,21,1.071,22,1.299,26,1.471,21,1.409
556,1,Fernández,45,45,BRE,0,0,1,0.036,1,0.039,1,0.039,0,0
569,2,Stevens,40,40,BRE,0,0,0,0,0,0,0,0,0,0
594,2,Zanka,45,45,BRE,19,0.61,14,0.452,16,0.626,19,0.723,24,1.126
53,3,Lallana,54,54,BHA,73,2.574,70,2.645,68,2.17,65,2.017,68,2.734
54,1,Steele,40,40,BHA,0,0,0,0,0,0,2,0.07,1,0.043
55,3,Groß,60,60,BHA,64,2.755,52,2.54,45,1.723,49,1.737,46,2.47
56,2,Duffy,43,43,BHA,85,2.835,76,3.094,72,1.648,64,1.194,67,2.963
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,44,44,BHA,29,1.085,21,0.906,14,0.415,14,0.367,12,0.543
59,2,Dunk,50,50,BHA,88,3.042,86,3.628,80,1.894,83,1.574,80,3.701
60,3,March,54,54,BHA,51,1.941,46,1.916,40,1.472,42,1.469,42,1.88
61,2,Webster,44,44,BHA,0,0,18,0.7,40,0.886,59,1.061,56,2.348
62,2,Veltman,44,44,BHA,79,2.667,66,2.662,51,1.221,44,0.909,52,2.313
63,4,Maupay,65,65,BHA,83,3.903,74,3.844,74,2.971,76,2.828,71,4.039
64,3,Trossard,64,64,BHA,75,3.523,71,3.723,68,2.729,62,2.389,65,3.699
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,46,45,BHA,90,3.465,90,3.691,88,3.088,87,2.995,87,3.704
70,3,Bissouma,46,45,BHA,69,2.028,80,2.594,81,2.211,77,2.046,79,2.693
71,2,Lamptey,44,44,BHA,23,0.919,47,2.15,67,1.746,64,1.389,60,2.96
72,4,Connolly,53,53,BHA,39,1.94,22,1.273,22,1.059,22,1.02,23,1.398
73,3,Alzate,49,49,BHA,0,0,0,0,0,0,0,0,0,0
74,3,Mac Allister,55,55,BHA,29,1.372,22,1.151,25,1.104,28,1.155,26,1.38
75,3,Moder,45,45,BHA,13,0.603,12,0.578,10,0.443,9,0.391,12,0.598
447,4,Welbeck,60,60,BHA,8,0.446,53,2.861,55,2.319,56,2.233,53,3.061
462,3,Mwepu,59,59,BHA,2,0.092,3,0.135,4,0.172,4,0.17,4,0.189
476,1,Scherpen,45,45,BHA,0,0,0,0,0,0,0,0,1,0.043
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,0,0,0,0,0,0,0,0,0,0
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
560,2,Roberts,40,40,BHA,0,0,0,0,0,0,0,0,0,0
584,2,Cucurella,50,50,BHA,71,2.73,66,3.06,66,1.78,66,1.481,65,3.271
595,4,Locadia,45,45,BHA,7,0.434,3,0.196,4,0.217,3,0.156,4,0.279
98,2,Tarkowski,50,50,BUR,88,3.894,86,1.091,85,2.58,84,3.3,83,1.4
99,2,Bardsley,40,40,BUR,1,0.034,2,0.033,2,0.055,1,0.032,5,0.099
100,2,Pieters,44,44,BUR,2,0.082,2,0.045,4,0.137,4,0.156,4,0.103
101,3,Cork,45,45,BUR,20,0.824,20,0.664,19,0.71,24,0.924,21,0.705
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,0,0,8,0.154,10,0.323,10,0.39,15,0.303
104,4,Rodriguez,54,54,BUR,12,0.813,24,1.079,26,1.425,23,1.389,25,1.145
105,4,Barnes,54,54,BUR,45,2.53,28,1.201,31,1.595,30,1.694,30,1.298
106,2,Mee,49,49,BUR,89,4.144,83,1.128,85,2.707,83,3.434,79,1.418
107,3,Westwood,54,54,BUR,87,3.248,84,2.182,82,2.603,78,2.739,78,2.128
108,3,Gudmundsson,55,55,BUR,54,2.588,38,1.389,40,1.72,35,1.665,39,1.447
109,4,Wood,68,68,BUR,80,4.986,74,2.738,73,3.658,74,4.16,74,2.833
110,2,Lowton,44,44,BUR,89,3.845,86,1.073,84,2.515,84,3.249,81,1.361
111,4,Vydra,53,53,BUR,38,2.316,52,2.003,47,2.373,51,2.79,48,1.939
112,1,Pope,54,54,BUR,90,3.851,88,3.028,88,3.315,87,3.595,89,3.041
113,2,Taylor,44,44,BUR,87,3.57,84,1.012,81,2.361,81,3.013,82,1.315
114,1,Norris,44,44,BUR,0,0,0,0,0,0,0,0,0,0
115,3,Brownhill,44,44,BUR,80,2.969,77,2.037,78,2.466,76,2.631,75,2.046
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,59,59,BUR,85,3.456,83,2.291,80,2.768,79,3.03,78,2.274
451,2,Collins,43,43,BUR,0,0,0,0,1,0.042,0,0,1,0.033
480,1,Hennessey,45,45,BUR,0,0,1,0.035,1,0.038,2,0.083,0,0
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,0,0,1,0.016,1,0.027,1,0.031,1,0.019
565,2,Dodgson,40,40,BUR,0,0,0,0,0,0,1,0.031,0,0
575,3,Lennon,50,50,BUR,16,0.957,6,0.273,8,0.419,8,0.45,10,0.467
578,3,Cornet,60,60,BUR,14,0.683,50,1.685,50,2.055,57,2.497,55,1.878
585,2,Roberts,45,45,BUR,0,0,0,0,0,0,0,0,0,0
119,2,Azpilicueta,60,60,CHE,77,4.205,72,3.535,60,3.593,56,2.721,52,2.906
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,54,54,CHE,46,2.572,77,3.751,71,4.253,71,3.478,68,3.851
122,2,Alonso,60,60,CHE,45,3.079,55,3.223,50,3.68,48,2.833,41,2.865
123,3,Jorginho,59,59,CHE,78,3.214,73,2.811,69,3.126,65,2.594,63,2.76
124,3,Barkley,53,53,CHE,0,0,0,0,0,0,0,0,0,0
125,3,Kovacic,52,52,CHE,63,2.994,54,2.388,52,2.684,43,1.995,46,2.289
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,57,57,CHE,86,4.516,79,3.682,81,4.642,78,3.645,74,4.015
129,1,Arrizabalaga,49,49,CHE,0,0,1,0.044,2,0.097,3,0.132,2,0.095
130,3,Kanté,49,49,CHE,0,0,16,0.676,31,1.47,53,2.177,53,2.326
131,3,Ziyech,74,74,CHE,16,1.135,19,1.214,19,1.42,19,1.226,20,1.4
132,3,Loftus-Cheek,54,54,CHE,18,0.941,16,0.8,11,0.6,10,0.501,8,0.421
133,2,Christensen,50,50,CHE,76,3.651,61,2.596,64,3.31,57,2.429,65,3.229
134,4,Werner,86,86,CHE,41,2.414,43,2.29,43,2.757,44,2.365,44,2.601
135,2,Chilwell,56,56,CHE,44,2.856,34,1.969,39,2.745,40,2.275,47,3.032
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,79,79,CHE,0,0,0,0,0,0,0,0,0,0
138,3,Mount,74,74,CHE,68,4.455,69,3.929,69,4.857,69,3.976,66,4.286
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,53,53,CHE,33,1.676,29,1.39,21,1.181,13,0.691,18,1.044
141,3,Havertz,82,82,CHE,66,4.452,64,3.836,64,4.716,61,3.746,62,4.3
142,2,James,56,56,CHE,0,0,6,0.327,27,2.046,51,3.111,50,3.547
143,1,Mendy,60,60,CHE,89,4.123,88,3.85,87,4.214,86,3.75,87,4.109
501,2,Sarr,49,49,CHE,0,0,0,0,1,0.058,0,0,1,0.057
527,2,Chalobah,48,48,CHE,26,1.499,19,0.974,21,1.284,19,0.979,20,1.154
529,4,Lukaku,117,117,CHE,87,6.339,82,5.2,79,6.4,81,5.302,79,5.865
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
592,3,Saúl,53,53,CHE,20,1.005,19,0.909,13,0.686,8,0.395,10,0.52
606,1,Bettinelli,40,40,CHE,0,0,0,0,0,0,0,0,0,0
144,3,Gallagher,57,57,CRY,85,3.358,82,2.697,77,3.329,77,2.243,74,2.992
146,1,Guaita,45,45,CRY,90,3.517,88,3.092,89,3.689,87,2.988,88,3.589
147,2,Tomkins,44,44,CRY,0,0,1,0.023,4,0.134,3,0.05,4,0.127
148,3,McArthur,46,46,CRY,79,2.623,73,2.178,75,2.664,76,2.018,74,2.522
149,4,Benteke,63,63,CRY,41,2.492,39,1.931,38,2.489,41,1.745,42,2.535
150,2,Kouyaté,45,45,CRY,33,1.256,37,1.013,40,1.713,40,0.696,43,1.743
151,2,Kelly,39,39,CRY,1,0.036,4,0.121,3,0.122,10,0.227,9,0.364
152,3,Milivojevic,54,54,CRY,49,2.108,49,1.803,44,2.07,47,1.561,42,1.9
153,4,Ayew,59,59,CRY,59,2.546,61,2.23,57,2.643,55,1.885,60,2.636
154,3,Zaha,69,69,CRY,85,4.164,84,3.232,82,4.408,79,2.623,79,4.007
155,3,Schlupp,54,54,CRY,19,0.932,23,1.02,25,1.29,26,1.051,27,1.331
156,1,Butland,44,44,CRY,0,0,0,0,0,0,0,0,1,0.041
157,3,Riedewald,49,49,CRY,4,0.19,6,0.268,8,0.379,9,0.377,9,0.415
158,2,Jach,44,44,CRY,1,0.045,1,0.037,2,0.094,3,0.077,3,0.129
159,4,Mateta,53,53,CRY,0,0,2,0.113,2,0.144,2,0.102,2,0.136
160,3,Eze,59,59,CRY,0,0,0,0,0,0,0,0,0,0
161,2,Ferguson,45,45,CRY,0,0,0,0,0,0,0,0,0,0
162,2,Mitchell,45,45,CRY,88,3.042,84,1.952,84,3.41,82,1.095,84,3.175
386,3,Hughes,48,48,CRY,14,0.588,16,0.617,19,0.817,18,0.648,18,0.763
464,3,Olise,54,54,CRY,31,1.592,27,1.23,31,1.716,32,1.276,30,1.544
474,2,Ward,45,45,CRY,89,2.828,85,1.816,84,3.132,78,0.967,79,2.777
477,2,Guéhi,45,45,CRY,81,2.568,81,1.722,79,2.914,78,0.948,80,2.757
488,2,Andersen,45,45,CRY,83,2.808,81,1.84,79,3.119,78,1.031,79,2.89
493,2,Clyne,44,44,CRY,0,0,2,0.047,1,0.033,3,0.051,2,0.063
540,2,Hannam,40,40,CRY,0,0,0,0,0,0,0,0,0,0
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,0,0
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,0,0
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
561,1,Matthews,40,40,CRY,0,0,0,0,0,0,2,0.07,0,0
586,4,Edouard,65,65,CRY,50,2.723,51,2.266,52,3.029,50,1.956,51,2.765
163,3,Delph,44,44,EVE,0,0,0,0,0,0,1,0.044,2,0.088
164,3,Sigurdsson,68,68,EVE,4,0.192,1,0.052,1,0.056,0,0,0,0
165,2,Coleman,49,49,EVE,0,0,19,0.704,40,1.911,57,2.078,58,2.26
166,3,James,69,69,EVE,0,0,0,0,0,0,0,0,0,0
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,53,53,EVE,88,2.22,84,3.355,85,4.45,81,3.079,84,3.481
169,2,Keane,50,50,EVE,88,2.137,85,3.195,82,4.096,83,2.983,83,3.276
170,1,Pickford,50,50,EVE,89,3.126,87,3.42,89,3.888,88,3.425,86,3.437
171,3,Allan,46,46,EVE,87,2.282,82,2.471,81,2.688,77,2.301,76,2.355
172,3,André Gomes,49,49,EVE,0,0,11,0.453,18,0.827,28,1.148,31,1.285
173,3,Doucouré,56,56,EVE,84,2.685,81,3.09,81,3.46,78,2.804,77,2.934
174,3,Iwobi,59,59,EVE,24,0.964,56,2.731,47,2.614,39,1.839,37,1.853
175,2,Mina,49,49,EVE,84,1.888,76,2.624,77,3.483,73,2.473,69,2.524
176,3,Davies,49,49,EVE,46,1.669,33,1.37,23,1.139,19,0.848,18,0.817
177,4,Calvert-Lewin,80,80,EVE,0,0,25,1.397,55,3.482,79,4.064,77,4.263
178,2,Holgate,44,44,EVE,11,0.263,12,0.389,10,0.385,8,0.242,9,0.292
179,2,Godfrey,48,48,EVE,85,1.931,71,2.521,61,2.846,50,1.721,53,1.953
180,4,Richarlison,74,74,EVE,0,0,25,1.17,51,2.508,69,2.695,74,3.035
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,0,0,1,0.04,0,0,1,0.039,2,0.081
482,3,Townsend,55,55,EVE,81,3.173,75,3.614,73,3.798,64,2.774,65,2.984
484,3,Gray,58,58,EVE,75,3.006,70,3.523,65,3.788,62,2.955,58,2.99
502,2,Kenny,45,45,EVE,5,0.164,7,0.281,1,0.047,2,0.08,2,0.083
503,3,Gordon,45,45,EVE,32,1.396,21,1.104,13,0.804,9,0.488,10,0.565
504,3,Gbamin,45,45,EVE,4,0.163,2,0.088,4,0.181,2,0.086,3,0.13
544,2,Branthwaite,40,40,EVE,1,0.036,1,0.044,0,0,0,0,0,0
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
564,4,Kean,60,60,EVE,0,0,0,0,0,0,0,0,0,0
570,2,Nkounkou,40,40,EVE,0,0,0,0,0,0,0,0,0,0
571,1,Lonergan,40,40,EVE,0,0,0,0,0,0,0,0,0,0
591,4,Rondón,60,60,EVE,80,3.069,45,2.425,17,1.165,7,0.429,5,0.32
602,4,Simms,45,45,EVE,0,0,0,0,0,0,0,0,0,0
607,4,Dobbin,45,45,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,51,51,LEI,90,3.558,89,3.249,87,3.414,87,3.349,87,3.282
201,2,Evans,54,54,LEI,9,0.316,32,0.933,35,1.232,41,1.35,36,1.12
202,3,Albrighton,54,54,LEI,22,1.165,8,0.412,13,0.699,13,0.745,15,0.836
203,3,Mendy,44,44,LEI,6,0.246,12,0.529,9,0.402,9,0.403,10,0.442
204,1,Ward,40,40,LEI,0,0,0,0,2,0.079,2,0.078,1,0.038
205,4,Vardy,104,104,LEI,82,4.421,77,3.869,73,3.936,75,4.07,71,3.797
206,3,Praet,49,49,LEI,0,0,0,0,0,0,0,0,0,0
207,2,Pereira,55,55,LEI,82,3.172,79,2.469,76,2.937,78,2.826,74,2.524
208,2,Amartey,40,40,LEI,5,0.191,4,0.136,3,0.113,2,0.073,5,0.179
209,2,Castagne,53,53,LEI,87,2.91,85,2.297,81,2.761,81,2.603,80,2.381
210,3,Tielemans,64,64,LEI,86,3.139,82,2.867,81,3.082,80,2.981,81,2.955
211,3,Pérez,58,58,LEI,18,1.082,19,0.998,16,0.902,17,0.94,18,0.981
212,3,Maddison,67,67,LEI,66,3.234,59,2.83,52,2.762,56,2.932,53,2.721
213,4,Iheanacho,70,70,LEI,8,0.542,12,0.761,17,1.128,14,0.931,18,1.163
214,3,Choudhury,45,45,LEI,11,0.506,2,0.085,1,0.042,3,0.132,1,0.042
215,3,Barnes,67,67,LEI,77,3.705,71,3.149,69,3.369,69,3.341,71,3.307
216,3,Ndidi,49,49,LEI,11,0.329,71,1.987,83,2.504,81,2.424,78,2.318
217,2,Söyüncü,50,50,LEI,85,2.943,79,2.226,74,2.587,72,2.388,71,2.181
218,2,Justin,49,49,LEI,0,0,0,0,0,0,3,0.111,12,0.401
219,2,Thomas,45,45,LEI,7,0.286,10,0.363,15,0.627,13,0.528,11,0.421
220,2,Fofana,44,44,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,49,49,LEI,83,2.837,67,1.884,70,2.428,65,2.138,67,2.05
455,4,Daka,71,71,LEI,16,0.888,23,1.163,20,1.077,22,1.165,22,1.164
458,3,Soumaré,48,48,LEI,70,2.35,42,1.528,43,1.631,38,1.474,42,1.568
473,2,Bertrand,49,49,LEI,0,0,0,0,0,0,0,0,0,0
505,3,Dewsbury-Hall,45,45,LEI,0,0,0,0,0,0,0,0,0,0
573,1,Jakupovic,40,40,LEI,0,0,0,0,0,0,0,0,0,0
587,3,Lookman,60,60,LEI,58,2.687,56,2.401,55,2.547,53,2.462,52,2.369
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,86,3.513,79,2.495,82,3.04,78,2.805,81,2.741
185,2,Ayling,45,45,LEE,0,0,0,0,0,0,0,0,0,0
186,3,Klich,55,55,LEE,76,4.5,78,3.721,73,3.703,65,3.185,67,3.168
187,4,Rodrigo,63,63,LEE,75,3.959,68,3.041,66,3.053,65,2.82,60,2.643
188,3,Dallas,53,53,LEE,85,3.309,85,2.826,83,2.938,80,2.77,76,2.61
189,4,Bamford,78,78,LEE,0,0,31,1.644,54,3.203,76,4.451,76,4.405
190,2,Llorente,45,45,LEE,44,1.912,64,2.128,63,2.471,63,2.376,65,2.348
191,3,Phillips,49,49,LEE,84,2.722,78,2.362,80,2.485,79,2.424,79,2.393
192,3,Costa,54,54,LEE,0,0,0,0,0,0,0,0,0,0
193,3,Roberts,49,49,LEE,61,3.316,47,2.352,38,2.048,25,1.313,31,1.564
194,2,Koch,44,44,LEE,0,0,0,0,0,0,0,0,0,0
195,3,Poveda,45,45,LEE,0,0,0,0,0,0,0,0,0,0
196,3,Raphinha,66,65,LEE,83,4.817,57,2.793,77,4.116,77,3.999,77,3.907
197,3,Shackleton,45,45,LEE,26,1.11,29,1.149,29,1.184,26,1.067,31,1.228
198,2,Struijk,44,44,LEE,58,2.536,43,1.503,39,1.592,47,1.823,41,1.548
199,1,Meslier,50,50,LEE,90,3.812,89,3.45,88,3.637,87,3.515,88,3.496
267,3,Harrison,58,58,LEE,80,3.979,79,3.377,76,3.531,76,3.436,75,3.335
287,3,James,60,60,LEE,17,0.984,35,1.669,24,1.276,26,1.335,24,1.241
463,2,Firpo,48,48,LEE,83,3.873,79,2.801,80,3.347,79,3.166,75,2.913
490,1,Klaesson,44,44,LEE,0,0,0,0,1,0.042,2,0.082,1,0.04
550,4,Greenwood,45,45,LEE,0,0,0,0,0,0,0,0,0,0
551,3,Summerville,45,45,LEE,5,0.3,8,0.447,5,0.286,4,0.224,5,0.282
552,3,Forshaw,45,45,LEE,0,0,0,0,0,0,2,0.1,2,0.1
562,2,Drameh,40,40,LEE,0,0,0,0,0,0,0,0,2,0.06
563,2,Cresswell,40,40,LEE,10,0.423,10,0.344,9,0.358,10,0.379,10,0.365
576,3,McCarron,45,45,LEE,0,0,0,0,0,0,0,0,0,0
577,4,Gelhardt,45,45,LEE,6,0.423,4,0.251,3,0.197,3,0.194,2,0.128
600,3,Kenneh,45,45,LEE,0,0,0,0,0,0,0,0,0,0
601,3,McKinstry,45,45,LEE,0,0,0,0,0,0,0,0,0,0
