id,Pos,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts
89,2,Roerslev,45,45,BRE,17,0.568,18,0.567,18,0.724,20,0.655,21,0.537
90,2,Sørensen,45,45,BRE,46,1.51,41,1.189,44,1.637,44,1.326,44,1.025
91,2,Pinnock,45,45,BRE,86,2.815,85,2.402,83,3.041,80,2.36,81,1.844
92,1,Balcombe,40,40,BRE,0,0,0,0,0,0,0,0,0,0
93,3,Zamburek,45,45,BRE,9,0.328,11,0.391,15,0.569,13,0.457,14,0.475
94,1,Gunnarsson,40,40,BRE,0,0,0,0,1,0.04,0,0,2,0.07
95,4,Dervişoğlu,55,55,BRE,8,0.414,8,0.408,11,0.605,10,0.506,12,0.555
96,3,Mbeumo,55,55,BRE,82,4.131,80,3.857,76,4.235,75,3.606,74,3.243
97,3,Bidstrup,45,45,BRE,9,0.325,11,0.387,14,0.522,15,0.527,16,0.54
479,3,Onyeka,50,50,BRE,76,2.495,72,2.312,70,2.437,70,2.246,68,2.076
483,2,Ajer,45,45,BRE,59,1.891,76,2.109,72,2.594,73,2.117,71,1.593
498,2,Thompson,45,45,BRE,0,0,0,0,0,0,0,0,0,0
499,3,Baptiste,50,50,BRE,0,0,0,0,0,0,0,0,0,0
524,3,Wissa,60,60,BRE,0,0,0,0,0,0,0,0,0,0
556,1,Fernández,45,45,BRE,0,0,0,0,0,0,0,0,0,0
53,3,Lallana,55,55,BHA,42,1.988,44,1.927,40,1.671,38,1.613,35,1.489
54,1,Steele,40,40,BHA,0,0,0,0,1,0.039,2,0.079,1,0.041
55,3,Groß,60,60,BHA,84,4.289,80,3.733,75,3.313,66,2.982,70,3.153
56,2,Duffy,40,40,BHA,88,3.904,40,1.512,22,0.762,21,0.725,21,0.756
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,45,45,BHA,0,0,0,0,0,0,0,0,0,0
59,2,Dunk,50,50,BHA,89,4.15,86,3.376,85,3.047,83,2.986,83,3.135
60,3,March,55,55,BHA,83,2.966,81,2.701,77,2.514,78,2.567,76,2.515
61,2,Webster,45,45,BHA,88,3.813,86,3.152,83,2.788,84,2.813,83,2.911
62,2,Veltman,45,45,BHA,1,0.043,56,2.055,81,2.717,79,2.632,79,2.744
63,4,Maupay,65,65,BHA,82,4.276,80,3.881,78,3.584,75,3.547,73,3.413
64,3,Trossard,65,65,BHA,61,2.995,62,2.798,55,2.368,52,2.246,48,2.023
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,45,45,BHA,89,3.856,89,3.632,88,3.441,87,3.421,88,3.554
70,3,Bissouma,45,45,BHA,85,2.798,83,2.57,80,2.425,81,2.46,78,2.398
71,2,Lamptey,45,45,BHA,0,0,0,0,28,1.068,58,2.222,74,2.951
72,4,Connolly,55,55,BHA,59,2.987,59,2.769,45,2.082,35,1.681,33,1.579
73,3,Alzate,50,50,BHA,22,0.857,26,0.943,20,0.708,14,0.501,12,0.431
74,3,Mac Allister,55,55,BHA,33,1.452,32,1.284,31,1.224,27,1.074,25,1
75,3,Moder,45,45,BHA,0,0,1,0.037,0,0,0,0,0,0
447,4,Welbeck,60,60,BHA,0,0,0,0,22,1.036,47,2.259,59,2.825
462,3,Mwepu,60,60,BHA,52,1.982,50,1.78,44,1.529,36,1.271,27,0.966
476,1,Scherpen,45,45,BHA,0,0,0,0,0,0,0,0,0,0
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,0,0,0,0,0,0,0,0,0,0
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
98,2,Tarkowski,50,50,BUR,88,1.507,86,2.987,84,2.299,84,2.588,82,2.031
99,2,Bardsley,40,40,BUR,0,0,5,0.16,13,0.335,8,0.232,20,0.477
100,2,Pieters,45,45,BUR,2,0.037,5,0.169,6,0.165,18,0.536,9,0.226
101,3,Cork,45,45,BUR,69,1.841,67,2.11,69,2.003,67,2.021,67,1.919
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,0,0,0,0,0,0,0,0,0,0
104,4,Rodriguez,55,55,BUR,46,1.692,48,2.296,46,1.909,48,2.126,47,1.893
105,4,Barnes,55,55,BUR,26,1.024,25,1.295,27,1.211,30,1.429,29,1.26
106,2,Mee,50,50,BUR,89,1.44,85,2.771,84,2.184,83,2.426,82,1.932
107,3,Westwood,55,55,BUR,87,2.38,83,2.839,83,2.588,80,2.63,80,2.446
108,3,Gudmundsson,55,55,BUR,50,1.621,52,2.128,51,1.867,50,1.931,52,1.844
109,4,Wood,70,70,BUR,81,3.129,79,4.36,77,3.607,75,3.79,76,3.4
110,2,Lowton,45,45,BUR,89,1.411,84,2.696,83,2.13,83,2.389,81,1.884
111,4,Vydra,55,55,BUR,9,0.379,13,0.705,15,0.704,16,0.707,15,0.614
112,1,Pope,55,55,BUR,90,3.08,89,3.481,88,3.2,88,3.286,87,3.097
113,2,Taylor,45,45,BUR,87,1.36,84,2.652,83,2.101,80,2.271,79,1.816
114,1,Norris,45,45,BUR,0,0,0,0,0,0,0,0,0,0
115,3,Brownhill,45,45,BUR,72,2.176,72,2.725,72,2.462,73,2.603,72,2.377
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,60,60,BUR,87,2.565,83,3.184,80,2.749,79,2.872,78,2.613
451,2,Collins,45,45,BUR,0,0,7,0.234,2,0.055,0,0,2,0.051
480,1,Hennessey,45,45,BUR,0,0,0,0,3,0.109,3,0.112,2,0.071
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,0,0,0,0,0,0,0,0,0,0
119,2,Azpilicueta,60,60,CHE,50,1.983,26,0.797,30,1.564,30,1.131,28,0.989
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,55,55,CHE,35,1.233,52,1.448,53,2.513,50,1.725,50,1.586
122,2,Alonso,56,56,CHE,57,2.788,33,1.272,34,2.292,36,1.73,38,1.668
123,3,Jorginho,60,60,CHE,72,2.43,70,2.134,68,2.652,67,2.213,66,2.131
124,3,Barkley,55,55,CHE,2,0.08,1,0.037,1,0.047,0,0,1,0.039
125,3,Kovacic,50,50,CHE,51,1.757,46,1.497,44,1.796,46,1.588,44,1.492
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,55,55,CHE,85,3.078,79,2.241,76,3.738,77,2.721,79,2.564
128,2,Zouma,54,55,CHE,25,0.953,36,1.083,38,1.962,38,1.413,40,1.377
129,1,Arrizabalaga,50,50,CHE,0,0,1,0.037,2,0.091,2,0.079,3,0.114
130,3,Kanté,50,50,CHE,37,1.248,43,1.36,41,1.597,40,1.35,43,1.417
131,3,Ziyech,74,74,CHE,21,1.052,23,1.026,18,1.107,20,0.987,20,0.953
132,3,Loftus-Cheek,55,55,CHE,1,0.038,1,0.036,2,0.088,3,0.113,4,0.148
133,2,Christensen,50,50,CHE,63,2.121,53,1.409,49,2.217,54,1.781,51,1.55
134,4,Werner,89,89,CHE,57,2.913,44,2.004,37,2.353,37,1.902,36,1.791
135,2,Chilwell,59,60,CHE,30,1.314,55,1.858,55,3.293,51,2.174,50,1.957
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,80,80,CHE,5,0.231,16,0.68,49,2.896,48,2.243,45,2.051
138,3,Mount,75,75,CHE,75,3.484,73,2.952,68,3.87,67,3.011,69,3.009
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,55,55,CHE,23,0.952,10,0.412,10,0.568,11,0.478,10,0.426
141,3,Havertz,84,84,CHE,61,3.186,48,2.22,41,2.732,41,2.124,40,2.019
142,2,James,55,55,CHE,42,1.78,75,2.461,75,4.383,73,3.025,72,2.728
143,1,Mendy,60,60,CHE,89,3.532,88,3.225,87,3.937,87,3.424,86,3.28
501,2,Sarr,50,50,CHE,0,0,0,0,0,0,0,0,0,0
527,2,Chalobah,50,50,CHE,34,1.321,22,0.675,23,1.202,21,0.793,24,0.841
529,4,Lukaku,115,115,CHE,57,3.212,80,4.077,77,5.735,78,4.428,78,4.307
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
144,3,Gallagher,55,55,CRY,22,0.908,23,0.814,23,0.857,21,0.688,21,0.84
146,1,Guaita,45,45,CRY,90,3.722,89,3.159,88,3.242,88,3.006,88,3.566
147,2,Tomkins,45,45,CRY,0,0,1,0.026,2,0.061,1,0.018,3,0.111
148,3,McArthur,45,45,CRY,79,2.938,75,2.352,73,2.439,70,2.027,67,2.456
149,4,Benteke,65,65,CRY,70,3.6,72,2.909,69,3.074,72,2.599,67,3.366
150,2,Kouyaté,45,45,CRY,56,2.221,56,1.365,53,1.568,57,0.934,57,2.1
151,2,Kelly,40,40,CRY,4,0.149,9,0.216,10,0.287,14,0.231,12,0.421
152,3,Milivojevic,54,55,CRY,19,0.881,35,1.326,41,1.652,36,1.235,36,1.616
153,4,Ayew,60,60,CRY,75,3.297,72,2.604,66,2.584,62,2.096,61,2.701
154,3,Zaha,70,70,CRY,86,4.635,83,3.363,82,3.629,80,2.864,79,4.085
155,3,Schlupp,55,55,CRY,55,2.119,53,1.762,53,1.866,51,1.551,49,1.853
156,1,Butland,45,45,CRY,0,0,0,0,0,0,0,0,0,0
157,3,Riedewald,50,50,CRY,54,1.989,50,1.615,48,1.624,48,1.425,50,1.808
158,2,Jach,45,45,CRY,0,0,1,0.025,1,0.029,2,0.035,4,0.141
159,4,Mateta,55,55,CRY,23,1.256,21,0.938,23,1.112,19,0.773,20,1.077
160,3,Eze,60,60,CRY,0,0,0,0,0,0,0,0,0,0
161,2,Ferguson,45,45,CRY,0,0,0,0,0,0,0,0,0,0
162,2,Mitchell,45,45,CRY,88,3.533,86,2.095,84,2.5,82,1.337,83,3.109
464,3,Olise,55,55,CRY,0,0,0,0,15,0.563,31,0.99,45,1.803
474,2,Ward,45,45,CRY,86,3.114,83,1.856,81,2.216,79,1.174,79,2.693
477,2,Guéhi,45,45,CRY,81,2.881,77,1.695,79,2.121,73,1.067,74,2.467
488,2,Andersen,45,45,CRY,80,2.97,79,1.808,77,2.154,77,1.174,73,2.544
493,2,Clyne,45,45,CRY,0,0,0,0,0,0,4,0.068,0,0
540,2,Hannam,40,40,CRY,0,0,0,0,0,0,0,0,0,0
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,0,0
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,0,0
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
163,3,Delph,45,45,EVE,0,0,0,0,0,0,0,0,0,0
164,3,Sigurdsson,70,70,EVE,0,0,0,0,0,0,0,0,0,0
165,2,Coleman,50,50,EVE,80,2.445,77,2.577,77,3.453,75,2.448,77,3.618
166,3,James,70,70,EVE,25,1.258,53,2.714,52,3.222,50,2.595,51,3.339
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,55,55,EVE,88,3.01,84,3.033,84,4.093,82,2.907,81,4.159
169,2,Keane,50,50,EVE,86,2.582,83,2.735,83,3.674,80,2.573,78,3.618
170,1,Pickford,50,50,EVE,89,3.352,88,3.45,88,3.806,87,3.356,86,3.778
171,3,Allan,45,45,EVE,84,2.398,80,2.349,81,2.651,76,2.264,77,2.608
172,3,André Gomes,50,50,EVE,9,0.299,14,0.47,14,0.512,17,0.571,18,0.68
173,3,Doucouré,55,55,EVE,82,2.658,80,2.635,79,3.005,79,2.632,74,2.931
174,3,Iwobi,60,60,EVE,33,1.3,29,1.16,27,1.246,28,1.13,29,1.393
175,2,Mina,50,50,EVE,20,0.631,23,0.788,22,1.004,26,0.871,21,1.001
176,3,Davies,50,50,EVE,5,0.172,5,0.173,4,0.152,5,0.174,6,0.233
177,4,Calvert-Lewin,81,80,EVE,87,4.094,82,3.858,79,4.456,80,3.847,80,4.76
178,2,Holgate,45,45,EVE,56,1.624,60,1.91,57,2.408,56,1.741,61,2.692
179,2,Godfrey,50,50,EVE,24,0.731,26,0.868,31,1.372,31,1.01,33,1.532
180,4,Richarlison,76,76,EVE,81,3.596,78,3.477,78,4.085,73,3.337,74,4.116
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,0,0,1,0.039,1,0.043,2,0.077,3,0.132
482,3,Townsend,55,55,EVE,68,2.616,62,2.444,61,2.82,64,2.521,66,3.174
484,3,Gray,55,55,EVE,46,1.854,37,1.514,38,1.819,38,1.561,35,1.747
502,2,Kenny,45,45,EVE,2,0.063,3,0.102,2,0.09,4,0.133,3,0.14
503,3,Gordon,45,45,EVE,2,0.086,1,0.043,1,0.05,2,0.088,3,0.157
504,3,Gbamin,45,45,EVE,1,0.033,2,0.067,3,0.108,4,0.134,7,0.26
544,2,Branthwaite,40,40,EVE,0,0,0,0,0,0,0,0,0,0
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,50,50,LEI,89,3.338,89,3.717,88,3.166,88,3.534,88,3.893
201,2,Evans,55,55,LEI,0,0,0,0,27,0.665,51,1.734,67,2.969
202,3,Albrighton,55,55,LEI,20,0.803,24,1.095,24,0.916,26,1.097,32,1.564
203,3,Mendy,45,45,LEI,0,0,2,0.067,2,0.062,3,0.098,4,0.142
204,1,Ward,40,40,LEI,0,0,0,0,1,0.036,1,0.04,1,0.044
205,4,Vardy,105,105,LEI,79,3.882,76,4.367,74,3.372,72,3.81,71,4.511
206,3,Praet,50,50,LEI,2,0.071,3,0.116,3,0.103,4,0.147,3,0.123
207,2,Pereira,55,55,LEI,82,2.509,81,3.409,79,2.073,76,2.775,78,3.716
208,2,Amartey,40,40,LEI,29,0.884,26,1.071,18,0.475,12,0.429,10,0.453
209,2,Castagne,54,55,LEI,79,2.285,77,3.043,78,1.937,77,2.646,72,3.225
210,3,Tielemans,65,65,LEI,86,2.805,82,3.095,81,2.578,80,2.82,79,3.265
211,3,Pérez,60,60,LEI,69,2.899,68,3.376,68,2.665,66,3.024,63,3.469
212,3,Maddison,69,70,LEI,70,3.187,67,3.607,69,2.887,69,3.368,66,3.879
213,4,Iheanacho,74,74,LEI,33,1.64,37,2.065,36,1.646,36,1.852,38,2.299
214,3,Choudhury,45,45,LEI,1,0.034,1,0.037,1,0.033,4,0.141,4,0.155
215,3,Barnes,70,70,LEI,77,3.402,73,3.812,72,2.936,72,3.428,72,4.115
216,3,Ndidi,50,50,LEI,85,2.456,81,2.636,81,2.265,78,2.404,76,2.657
217,2,Söyüncü,50,50,LEI,85,2.393,82,3.153,73,1.769,64,2.141,62,2.706
218,2,Justin,50,50,LEI,0,0,0,0,0,0,0,0,0,0
219,2,Thomas,45,45,LEI,14,0.433,17,0.709,16,0.429,21,0.762,21,0.984
220,2,Fofana,45,45,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,50,50,LEI,65,1.98,72,3.012,62,1.637,54,1.978,43,2.045
455,4,Daka,74,74,LEI,3,0.154,3,0.175,5,0.242,5,0.264,5,0.315
458,3,Soumaré,50,50,LEI,5,0.162,10,0.345,10,0.314,11,0.366,12,0.442
473,2,Bertrand,50,50,LEI,0,0,0,0,1,0.027,1,0.035,2,0.089
505,3,Dewsbury-Hall,45,45,LEI,0,0,0,0,0,0,0,0,0,0
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,85,2.983,78,2.626,68,1.672,68,2.199,68,2.253
185,2,Ayling,45,45,LEE,88,3.29,84,3.009,81,2.098,77,2.64,79,2.767
186,3,Klich,55,55,LEE,71,2.715,69,2.591,71,2.406,68,2.543,67,2.572
187,4,Rodrigo,65,65,LEE,53,2.232,57,2.336,53,1.972,54,2.208,53,2.241
188,3,Dallas,55,55,LEE,79,2.943,75,2.709,74,2.459,75,2.717,74,2.749
189,4,Bamford,80,80,LEE,81,4.682,78,4.271,77,3.697,77,4.236,75,4.287
190,2,Llorente,45,45,LEE,0,0,24,0.822,68,1.691,64,2.096,66,2.212
191,3,Phillips,50,50,LEE,74,2.454,73,2.379,70,2.113,69,2.255,69,2.291
192,3,Costa,55,55,LEE,21,0.966,26,1.154,29,1.153,28,1.239,28,1.261
193,3,Roberts,50,50,LEE,18,0.824,24,1.053,25,1.002,23,1.024,25,1.115
194,2,Koch,45,45,LEE,29,1.093,32,1.167,26,0.714,31,1.094,30,1.093
195,3,Poveda,45,45,LEE,2,0.099,4,0.191,4,0.171,5,0.24,5,0.245
196,3,Raphinha,65,65,LEE,80,3.945,76,3.615,75,3.094,76,3.596,75,3.659
197,3,Shackleton,45,45,LEE,0,0,1,0.037,1,0.035,1,0.037,1,0.038
198,2,Struijk,45,45,LEE,77,2.775,64,2.215,46,1.175,47,1.564,45,1.537
199,1,Meslier,50,50,LEE,89,3.58,89,3.565,87,3.113,89,3.493,88,3.45
267,3,Harrison,60,60,LEE,78,3.433,75,3.198,73,2.749,71,3.031,72,3.139
463,2,Firpo,50,50,LEE,48,2.017,45,1.805,47,1.37,50,1.921,51,2.01
490,1,Klaesson,45,45,LEE,0,0,0,0,2,0.072,0,0,1,0.039
550,4,Greenwood,45,45,LEE,0,0,0,0,0,0,0,0,0,0
551,3,Summerville,45,45,LEE,0,0,0,0,0,0,0,0,0,0
552,3,Forshaw,45,45,LEE,0,0,0,0,0,0,0,0,0,0
221,3,Milner,50,50,LIV,46,2.185,26,1.045,25,1.05,21,1.022,20,0.885
222,3,Henderson,50,50,LIV,36,1.437,69,2.328,63,2.24,65,2.657,66,2.441
223,1,Adrián,45,45,LIV,0,0,1,0.04,0,0,1,0.047,4,0.173
224,2,Matip,50,50,LIV,77,3.93,75,2.694,72,2.775,73,3.755,72,3.138
225,3,Thiago,55,55,LIV,20,0.777,58,1.921,71,2.466,72,2.878,70,2.552
226,3,Shaqiri,60,60,LIV,1,0.066,4,0.209,4,0.218,4,0.261,5,0.294
227,3,Chamberlain,60,60,LIV,9,0.41,3,0.117,3,0.121,2,0.092,3,0.126
228,4,Firmino,90,90,LIV,52,2.965,55,2.585,57,2.819,57,3.308,53,2.766
229,2,van Dijk,65,65,LIV,89,4.746,87,3.281,84,3.386,83,4.471,82,3.737
230,3,Mané,120,120,LIV,82,5.796,80,4.394,79,4.663,79,5.782,78,4.926
231,1,Alisson,60,60,LIV,89,4.264,88,3.574,89,3.69,88,4.223,85,3.721
232,3,Fabinho,55,55,LIV,82,2.862,71,2.189,68,2.182,68,2.476,64,2.162
233,3,Salah,126,125,LIV,86,7.286,81,5.298,80,5.642,79,7.031,77,5.85
234,2,Robertson,70,70,LIV,0,0,0,0,29,1.248,54,3.12,77,3.766
235,4,Origi,50,50,LIV,2,0.138,4,0.227,4,0.241,4,0.282,6,0.375
236,3,Minamino,54,54,LIV,2,0.119,2,0.098,3,0.156,3,0.183,4,0.217
237,2,Alexander-Arnold,75,75,LIV,86,5.799,84,3.942,81,4.041,80,5.327,78,4.311
238,2,Gomez,50,50,LIV,2,0.091,5,0.168,7,0.249,9,0.418,10,0.399
239,3,Keita,50,50,LIV,49,2.281,30,1.184,28,1.166,28,1.344,30,1.298
240,3,Jota,75,75,LIV,47,3.521,47,2.72,45,2.795,46,3.52,47,3.099
241,2,Phillips,45,45,LIV,0,0,0,0,0,0,0,0,0,0
242,1,Kelleher,45,45,LIV,0,0,0,0,0,0,0,0,0,0
243,2,Konaté,54,54,LIV,12,0.592,15,0.534,19,0.723,18,0.902,19,0.814
244,3,Jones,50,50,LIV,12,0.542,5,0.192,4,0.16,3,0.135,6,0.248
245,2,Tsimikas,41,40,LIV,87,4.575,84,3.111,55,2.197,32,1.706,11,0.495
246,2,N.Williams,40,40,LIV,1,0.05,1,0.037,2,0.078,3,0.154,3,0.132
247,2,R.Williams,45,45,LIV,0,0,0,0,0,0,0,0,0,0
248,2,Davies,40,40,LIV,0,0,0,0,0,0,0,0,0,0
506,3,Elliott,55,55,LIV,8,0.507,3,0.161,4,0.224,3,0.204,4,0.232
553,3,Woodburn,45,45,LIV,0,0,0,0,0,0,0,0,0,0
33,3,Grealish,80,80,MCI,59,3.822,46,2.66,38,1.973,44,2.854,43,1.917
