id,Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts
95,4,Dervişoğlu,54,54,BRE,0,0,0,0,0,0,0,0,0,0
96,3,Mbeumo,56,55,BRE,84,4.619,83,4.399,82,5.29,81,4.362,77,4.245
97,3,Bidstrup,45,45,BRE,3,0.135,3,0.134,3,0.142,4,0.182,6,0.28
479,3,Onyeka,49,49,BRE,59,2.227,59,2.19,55,2.311,58,2.152,51,1.965
483,2,Ajer,45,45,BRE,57,1.914,54,1.821,56,2.483,59,1.959,56,1.973
498,2,Thompson,44,44,BRE,0,0,0,0,0,0,6,0.225,0,0
499,3,Baptiste,50,50,BRE,0,0,0,0,0,0,0,0,0,0
524,3,Wissa,59,59,BRE,1,0.058,6,0.33,14,0.946,20,1.21,24,1.451
556,1,Fernández,45,45,BRE,0,0,0,0,2,0.087,3,0.117,3,0.12
569,2,Stevens,40,40,BRE,0,0,0,0,0,0,0,0,0,0
594,2,Zanka,45,45,BRE,43,1.577,52,1.87,51,2.358,51,1.807,58,2.146
614,3,Maghoma,45,45,BRE,0,0,0,0,0,0,0,0,0,0
53,3,Lallana,54,54,BHA,73,2.287,70,2.097,70,2.776,68,2.333,66,2.535
54,1,Steele,40,40,BHA,0,0,0,0,2,0.086,0,0,1,0.041
55,3,Groß,60,60,BHA,62,2.364,62,2.204,62,3.373,57,2.484,57,2.901
56,2,Duffy,44,44,BHA,87,1.946,74,1.355,69,3.16,70,2.252,70,2.833
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,44,44,BHA,37,0.984,30,0.701,29,1.373,32,1.141,28,1.2
59,2,Dunk,50,50,BHA,88,2.031,86,1.586,84,3.952,78,2.574,80,3.327
60,3,March,53,53,BHA,45,1.603,48,1.63,45,2.005,42,1.637,46,1.956
61,2,Webster,44,44,BHA,9,0.216,25,0.477,39,1.726,38,1.227,42,1.637
62,2,Veltman,44,44,BHA,68,1.622,57,1.105,49,2.27,50,1.656,50,2.038
63,4,Maupay,66,66,BHA,83,3.268,80,2.947,79,4.463,74,3.384,78,4.156
64,3,Trossard,64,64,BHA,78,3.041,78,2.827,73,4.186,75,3.379,70,3.776
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,46,46,BHA,89,3.119,89,3.058,86,3.694,89,3.353,87,3.547
70,3,Bissouma,45,45,BHA,80,2.219,74,1.985,75,2.623,75,2.272,75,2.487
71,2,Lamptey,44,44,BHA,24,0.744,46,1.087,55,2.784,60,2.201,59,2.706
72,4,Connolly,53,53,BHA,33,1.487,33,1.418,35,2.003,38,1.827,36,1.964
73,3,Alzate,49,49,BHA,0,0,0,0,0,0,0,0,0,0
74,3,Mac Allister,54,54,BHA,27,1.186,32,1.301,31,1.664,32,1.472,32,1.649
75,3,Moder,45,45,BHA,10,0.443,13,0.559,17,0.899,18,0.821,21,1.029
447,4,Welbeck,60,60,BHA,0,0,0,0,0,0,0,0,0,0
462,3,Mwepu,59,59,BHA,2,0.084,3,0.126,3,0.14,2,0.085,2,0.09
476,1,Scherpen,45,45,BHA,0,0,0,0,1,0.043,0,0,1,0.041
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,0,0,0,0,0,0,0,0,2,0.113
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
560,2,Roberts,40,40,BHA,0,0,0,0,0,0,0,0,0,0
584,2,Cucurella,50,50,BHA,74,1.95,69,1.495,66,3.384,66,2.444,63,2.922
595,4,Locadia,45,45,BHA,7,0.371,7,0.368,8,0.551,12,0.703,11,0.724
612,3,Sarmiento,45,45,BHA,0,0,0,0,0,0,0,0,0,0
98,2,Tarkowski,50,50,BUR,88,2.645,86,3.176,84,1.38,84,3.176,83,2.557
99,2,Bardsley,39,39,BUR,0,0,2,0.062,1,0.019,1,0.031,3,0.084
100,2,Pieters,43,43,BUR,17,0.595,7,0.27,9,0.226,11,0.443,13,0.466
101,3,Cork,45,45,BUR,22,0.856,27,1.07,39,1.233,32,1.236,32,1.179
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,0,0,1,0.046,2,0.06,2,0.089,2,0.08
104,4,Rodriguez,53,53,BUR,23,1.242,20,1.18,18,0.854,25,1.443,23,1.27
105,4,Barnes,53,53,BUR,24,1.275,21,1.217,22,1.009,23,1.341,27,1.438
106,2,Mee,49,49,BUR,71,2.239,85,3.316,83,1.442,81,3.243,80,2.602
107,3,Westwood,54,54,BUR,87,2.736,80,2.756,81,2.188,78,2.716,79,2.543
108,3,Gudmundsson,54,54,BUR,35,1.562,36,1.693,33,1.287,37,1.736,42,1.796
109,4,Wood,68,68,BUR,78,3.93,72,4.058,71,2.795,69,3.933,66,3.428
110,2,Lowton,44,44,BUR,89,2.635,85,3.103,84,1.366,81,3.043,83,2.531
111,4,Vydra,52,52,BUR,34,1.75,48,2.629,47,1.911,45,2.487,45,2.29
112,1,Pope,54,54,BUR,90,3.366,89,3.593,88,3,87,3.564,85,3.212
113,2,Taylor,44,44,BUR,70,1.996,81,2.873,81,1.299,79,2.887,74,2.265
114,1,Norris,44,44,BUR,0,0,0,0,0,0,0,0,0,0
115,3,Brownhill,44,44,BUR,83,2.67,81,2.792,73,2.052,76,2.674,76,2.499
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,59,59,BUR,86,2.933,83,3.08,81,2.336,77,2.971,78,2.758
451,2,Collins,43,43,BUR,19,0.602,6,0.24,11,0.233,13,0.498,13,0.423
480,1,Hennessey,45,45,BUR,0,0,0,0,1,0.035,2,0.083,3,0.114
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,0,0,0,0,0,0,1,0.031,0,0
565,2,Dodgson,40,40,BUR,0,0,0,0,0,0,0,0,2,0.055
575,3,Lennon,50,50,BUR,1,0.049,2,0.107,3,0.138,4,0.22,4,0.209
578,3,Cornet,60,60,BUR,54,2.252,53,2.377,54,1.877,53,2.383,48,2.038
585,2,Roberts,45,45,BUR,7,0.255,8,0.331,9,0.21,13,0.689,13,0.569
119,2,Azpilicueta,62,61,CHE,47,2.826,54,2.879,53,3.137,56,2.484,49,2.195
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,55,55,CHE,71,4.145,71,3.517,73,4.103,62,2.615,66,2.784
122,2,Alonso,59,59,CHE,44,3.262,43,2.651,47,3.323,41,2.175,43,2.284
123,3,Jorginho,58,58,CHE,60,3.114,56,2.517,56,2.686,53,2.08,57,2.197
124,3,Barkley,53,53,CHE,1,0.05,3,0.147,2,0.101,1,0.045,0,0
125,3,Kovacic,53,53,CHE,56,3.059,53,2.463,53,2.659,49,2.098,46,1.977
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,58,57,CHE,55,3.42,80,3.84,79,4.287,75,3.057,74,2.998
129,1,Arrizabalaga,48,48,CHE,0,0,1,0.045,1,0.048,2,0.083,3,0.124
130,3,Kanté,49,49,CHE,59,2.626,54,2.202,49,2.181,51,1.942,53,2.013
131,3,Ziyech,73,73,CHE,60,3.951,46,2.758,31,2.17,30,1.723,24,1.428
132,3,Loftus-Cheek,54,54,CHE,18,1.002,22,1.109,23,1.24,24,1.129,23,1.086
133,2,Christensen,51,51,CHE,65,3.349,54,2.352,58,2.862,55,2.089,54,2.027
134,4,Werner,86,86,CHE,8,0.532,23,1.351,39,2.572,29,1.594,42,2.139
135,2,Chilwell,57,57,CHE,45,3.548,45,2.947,41,3.127,47,2.614,45,2.51
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,79,79,CHE,0,0,0,0,0,0,0,0,0,0
138,3,Mount,74,74,CHE,77,5.598,76,4.658,71,4.89,69,3.713,63,3.423
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,53,53,CHE,22,1.436,22,1.211,22,1.255,23,1.143,17,0.851
141,3,Havertz,81,81,CHE,77,6.449,73,4.899,72,5.198,70,3.859,59,3.324
142,2,James,55,55,CHE,70,5.173,45,2.765,42,2.993,44,2.37,47,2.499
143,1,Mendy,61,61,CHE,89,4.321,88,3.887,88,4.172,87,3.594,86,3.528
501,2,Sarr,49,49,CHE,1,0.058,1,0.053,2,0.11,2,0.093,2,0.093
527,2,Chalobah,48,48,CHE,39,2.552,32,1.766,31,1.927,33,1.584,35,1.662
529,4,Lukaku,116,116,CHE,0,0,23,1.429,36,2.582,70,4.008,80,4.658
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
592,3,Saúl,52,52,CHE,2,0.097,3,0.141,5,0.251,4,0.182,7,0.328
606,1,Bettinelli,40,40,CHE,0,0,0,0,0,0,0,0,0,0
144,3,Gallagher,57,57,CRY,84,4.015,78,2.446,75,3.357,73,3.028,77,3.328
146,1,Guaita,45,45,CRY,90,3.746,89,3.058,88,3.606,88,3.433,88,3.525
147,2,Tomkins,44,44,CRY,2,0.08,2,0.047,1,0.037,3,0.108,3,0.113
148,3,McArthur,45,45,CRY,61,2.182,62,1.726,66,2.236,62,2.042,65,2.189
149,4,Benteke,63,63,CRY,45,2.959,44,1.89,46,2.78,40,2.303,40,2.442
150,2,Kouyaté,45,45,CRY,31,1.375,31,0.608,36,1.465,38,1.402,36,1.428
151,2,Kelly,39,39,CRY,2,0.082,3,0.072,4,0.158,4,0.147,5,0.195
152,3,Milivojevic,54,54,CRY,66,2.932,65,2.011,63,2.611,65,2.547,56,2.353
153,4,Ayew,59,59,CRY,67,3.099,66,2.192,63,2.762,63,2.62,60,2.645
154,3,Zaha,70,70,CRY,68,3.512,81,2.653,82,3.971,81,3.652,76,3.717
155,3,Schlupp,54,54,CRY,19,1.078,19,0.82,18,0.923,20,1.009,23,1.219
156,1,Butland,44,44,CRY,0,0,0,0,0,0,0,0,1,0.041
157,3,Riedewald,48,48,CRY,8,0.383,10,0.421,11,0.524,9,0.408,15,0.685
158,2,Jach,43,43,CRY,0,0,1,0.03,1,0.047,1,0.044,2,0.088
159,4,Mateta,53,53,CRY,0,0,0,0,1,0.068,1,0.064,2,0.136
160,3,Eze,59,59,CRY,0,0,0,0,0,0,0,0,0,0
161,2,Ferguson,45,45,CRY,0,0,0,0,0,0,0,0,4,0.148
162,2,Mitchell,45,45,CRY,88,3.576,85,1.152,85,3.192,83,2.759,83,2.999
386,3,Hughes,48,48,CRY,3,0.151,6,0.264,9,0.429,11,0.504,9,0.428
464,3,Olise,54,54,CRY,30,1.668,27,1.129,27,1.445,30,1.485,34,1.721
474,2,Ward,45,45,CRY,88,3.319,86,1.067,84,2.933,84,2.619,80,2.717
477,2,Guéhi,45,45,CRY,87,3.234,86,1.051,83,2.854,81,2.501,81,2.697
488,2,Andersen,45,45,CRY,88,3.427,84,1.097,82,2.968,81,2.612,82,2.832
493,2,Clyne,44,44,CRY,0,0,0,0,1,0.032,2,0.059,2,0.063
540,2,Hannam,40,40,CRY,0,0,1,0.017,1,0.031,1,0.029,1,0.03
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,0,0
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,0,0
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
561,1,Matthews,40,40,CRY,0,0,0,0,0,0,1,0.039,0,0
586,4,Edouard,65,65,CRY,52,3.104,51,2.036,48,2.686,52,2.692,51,2.798
163,3,Delph,44,44,EVE,0,0,8,0.359,9,0.423,8,0.342,10,0.46
164,3,Sigurdsson,68,68,EVE,0,0,0,0,0,0,0,0,0,0
165,2,Coleman,49,49,EVE,54,2.631,60,2.17,62,2.405,62,1.183,54,2.003
166,3,James,69,69,EVE,0,0,0,0,0,0,0,0,0,0
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,53,53,EVE,88,4.679,84,3.135,82,3.393,84,1.531,82,3.154
169,2,Keane,50,50,EVE,88,4.433,83,2.952,83,3.235,83,1.429,79,2.862
170,1,Pickford,50,50,EVE,89,3.903,88,3.402,88,3.515,87,2.99,87,3.405
171,3,Allan,46,46,EVE,86,2.865,83,2.429,84,2.495,81,2.027,81,2.361
172,3,André Gomes,49,49,EVE,0,0,0,0,0,0,0,0,0,0
173,3,Doucouré,57,57,EVE,0,0,35,1.239,53,2.048,78,2.291,80,2.878
174,3,Iwobi,58,58,EVE,57,3.152,42,1.989,41,2.065,36,1.428,38,1.806
175,2,Mina,49,49,EVE,76,3.514,74,2.49,71,2.589,70,1.187,71,2.439
176,3,Davies,49,49,EVE,59,2.365,42,1.596,30,1.252,24,0.927,19,0.833
177,4,Calvert-Lewin,80,80,EVE,0,0,34,1.686,46,2.555,77,2.948,80,4.08
178,2,Holgate,43,43,EVE,10,0.393,11,0.346,8,0.256,7,0.132,11,0.354
179,2,Godfrey,48,48,EVE,49,2.345,48,1.659,52,1.932,48,0.842,56,1.94
180,4,Richarlison,74,74,EVE,42,2.406,77,3.325,72,3.207,74,2.358,70,2.723
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,0,0,1,0.039,1,0.04,2,0.07,2,0.079
482,3,Townsend,57,57,EVE,79,4.797,74,3.336,74,3.532,67,2.338,67,2.965
484,3,Gray,58,58,EVE,74,4.381,68,3.234,63,3.177,66,2.384,63,2.962
502,2,Kenny,45,45,EVE,0,0,1,0.04,1,0.042,2,0.059,2,0.08
503,3,Gordon,45,45,EVE,36,1.716,26,1.16,22,1.045,14,0.648,15,0.795
504,3,Gbamin,45,45,EVE,25,1.054,15,0.6,13,0.542,4,0.159,4,0.169
544,2,Branthwaite,40,40,EVE,0,0,0,0,0,0,0,0,0,0
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
564,4,Kean,60,60,EVE,0,0,0,0,0,0,0,0,0,0
570,2,Nkounkou,40,40,EVE,0,0,0,0,0,0,0,0,0,0
571,1,Lonergan,40,40,EVE,0,0,0,0,0,0,0,0,0,0
591,4,Rondón,60,60,EVE,60,3.422,22,1.213,19,1.12,5,0.265,5,0.31
602,4,Simms,45,45,EVE,0,0,0,0,0,0,0,0,0,0
607,4,Dobbin,45,45,EVE,0,0,0,0,0,0,0,0,0,0
613,3,Whitaker,45,45,EVE,0,0,0,0,0,0,0,0,0,0
616,1,Tyrer,40,40,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,50,50,LEI,90,3.528,88,3.465,87,3.329,87,3.177,88,3.862
201,2,Evans,54,54,LEI,50,1.709,57,1.912,52,1.624,56,1.542,54,2.389
202,3,Albrighton,53,53,LEI,10,0.531,15,0.8,14,0.729,16,0.793,14,0.845
203,3,Mendy,44,44,LEI,0,0,0,0,0,0,0,0,0,0
204,1,Ward,40,40,LEI,0,0,1,0.04,1,0.039,1,0.037,1,0.044
205,4,Vardy,107,107,LEI,79,4.162,75,4.033,77,3.981,77,3.524,74,4.774
206,3,Praet,49,49,LEI,0,0,0,0,0,0,0,0,0,0
207,2,Pereira,54,54,LEI,56,2.57,49,2.222,51,2.136,50,1.824,50,2.922
208,2,Amartey,40,40,LEI,3,0.089,5,0.154,4,0.117,5,0.135,6,0.233
209,2,Castagne,53,53,LEI,77,2.605,76,2.583,73,2.286,75,2.069,74,3.339
210,3,Tielemans,64,64,LEI,74,2.863,83,3.266,82,3.123,79,2.796,79,3.689
211,3,Pérez,58,58,LEI,15,0.775,21,1.116,22,1.119,24,1.135,27,1.564
212,3,Maddison,67,67,LEI,54,2.665,51,2.608,48,2.386,45,2.066,45,2.787
213,4,Iheanacho,70,70,LEI,40,2.315,46,2.626,55,2.979,57,2.718,49,3.239
214,3,Choudhury,45,45,LEI,12,0.551,11,0.507,15,0.675,12,0.526,5,0.238
215,3,Barnes,66,66,LEI,64,2.904,57,2.641,62,2.745,58,2.361,49,2.711
216,3,Ndidi,49,49,LEI,0,0,0,0,0,0,30,0.866,60,2.153
217,2,Söyüncü,49,49,LEI,81,2.945,78,2.838,77,2.547,78,2.25,74,3.615
218,2,Justin,49,49,LEI,0,0,0,0,6,0.216,4,0.146,4,0.201
219,2,Thomas,44,44,LEI,0,0,0,0,2,0.075,0,0,1,0.046
220,2,Fofana,44,44,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,49,49,LEI,57,1.925,49,1.689,54,1.687,44,1.249,52,2.355
455,4,Daka,71,71,LEI,46,2.377,40,2.14,27,1.517,28,1.425,35,2.218
458,3,Soumaré,48,48,LEI,73,2.402,71,2.345,66,2.181,45,1.564,32,1.378
473,2,Bertrand,48,48,LEI,86,2.884,82,2.789,79,2.476,81,2.2,78,3.576
505,3,Dewsbury-Hall,45,45,LEI,0,0,0,0,0,0,0,0,0,0
573,1,Jakupovic,40,40,LEI,0,0,0,0,0,0,0,0,0,0
587,3,Lookman,60,60,LEI,15,0.753,24,1.167,25,1.197,24,1.087,26,1.432
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,87,3.106,82,2.939,79,2.629,78,1.959,78,2.256
185,2,Ayling,44,44,LEE,0,0,26,0.976,49,1.719,78,2.022,77,2.31
186,3,Klich,55,55,LEE,78,3.902,68,3.378,64,3.097,62,2.508,56,2.437
187,4,Rodrigo,63,63,LEE,77,3.667,65,3.016,56,2.568,47,1.867,50,2.06
188,3,Dallas,52,52,LEE,88,2.996,82,2.857,73,2.548,62,2.076,64,2.211
189,4,Bamford,78,78,LEE,0,0,37,2.04,60,3.374,77,3.63,76,3.808
190,2,Llorente,45,45,LEE,75,3.169,71,2.96,66,2.573,61,1.8,64,2.142
191,3,Phillips,49,49,LEE,23,0.714,52,1.62,78,2.357,71,1.994,74,2.14
192,3,Costa,54,54,LEE,0,0,0,0,0,0,0,0,0,0
193,3,Roberts,49,49,LEE,69,3.267,54,2.638,44,2.159,35,1.537,34,1.568
194,2,Koch,43,43,LEE,0,0,0,0,0,0,5,0.139,5,0.142
195,3,Poveda,45,45,LEE,0,0,0,0,0,0,0,0,0,0
196,3,Raphinha,67,66,LEE,83,4.382,81,4.189,78,3.922,75,3.133,76,3.358
197,3,Shackleton,45,45,LEE,79,2.548,46,1.702,25,1.036,12,0.516,12,0.529
198,2,Struijk,44,44,LEE,60,2.306,46,1.782,38,1.399,39,1.111,39,1.254
199,1,Meslier,50,50,LEE,90,3.679,88,3.563,89,3.514,87,3.123,88,3.289
267,3,Harrison,57,57,LEE,79,3.658,76,3.484,74,3.332,75,2.85,67,2.762
287,3,James,60,60,LEE,24,1.228,23,1.171,27,1.357,24,1.111,33,1.494
463,2,Firpo,48,48,LEE,0,0,34,1.299,51,1.986,71,2.081,69,2.34
490,1,Klaesson,44,44,LEE,0,0,1,0.041,0,0,2,0.073,1,0.038
550,4,Greenwood,45,45,LEE,0,0,0,0,0,0,0,0,0,0
551,3,Summerville,45,45,LEE,19,1.068,13,0.758,9,0.515,6,0.306,6,0.314
552,3,Forshaw,45,45,LEE,14,0.657,8,0.386,5,0.244,3,0.142,3,0.144
562,2,Drameh,40,40,LEE,9,0.319,5,0.161,2,0.059,0,0,1,0.027
563,2,Cresswell,40,40,LEE,17,0.654,11,0.415,6,0.227,5,0.163,4,0.147
