id,Pos,Name,BV,SV,Team,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
55,3,Groß,59,59,BHA,73,3.268,58,3.004,58,2.432,60,2.825,51,2.597
56,2,Duffy,44,44,BHA,83,2.745,70,2.775,67,1.719,69,2.27,60,2.197
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,44,44,BHA,11,0.407,16,0.673,28,0.856,22,0.824,21,0.847
59,2,Dunk,50,50,BHA,86,2.919,84,3.423,81,2.119,79,2.664,79,2.977
60,3,March,53,53,BHA,42,1.799,42,1.924,41,1.629,43,1.81,28,1.309
61,2,Webster,44,44,BHA,32,1.149,43,1.723,37,1.045,42,1.436,55,1.981
62,2,Veltman,44,44,BHA,39,1.391,42,1.709,52,1.376,48,1.623,36,1.39
63,4,Maupay,65,65,BHA,75,3.533,76,4.056,75,3.16,75,3.559,74,3.687
64,3,Trossard,65,65,BHA,84,4.027,80,4.412,75,3.213,68,3.405,76,3.908
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,46,46,BHA,0,0,90,3.662,90,3.225,88,3.407,88,3.498
70,3,Bissouma,44,44,BHA,85,2.51,78,2.504,84,2.271,74,2.24,68,2.166
71,2,Lamptey,44,44,BHA,70,2.823,62,3.057,56,1.842,60,2.452,75,3.194
72,4,Connolly,53,53,BHA,16,0.906,27,1.472,23,1.127,31,1.563,27,1.437
73,3,Alzate,48,48,BHA,0,0,0,0,0,0,0,0,0,0
74,3,Mac Allister,54,54,BHA,37,1.548,31,1.475,32,1.369,35,1.573,30,1.455
75,3,Moder,45,45,BHA,17,0.774,9,0.427,12,0.533,15,0.683,15,0.697
447,4,Welbeck,60,60,BHA,0,0,0,0,0,0,0,0,0,0
462,3,Mwepu,59,59,BHA,0,0,28,1.095,42,1.387,38,1.449,59,2.265
476,1,Scherpen,45,45,BHA,0,0,0,0,0,0,0,0,0,0
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,1,0.051,0,0,2,0.098,2,0.103,1,0.052
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
560,2,Roberts,40,40,BHA,0,0,0,0,0,0,0,0,2,0.087
584,2,Cucurella,50,50,BHA,72,2.612,74,3.174,71,1.999,60,2.173,65,2.61
595,4,Locadia,44,44,BHA,5,0.307,11,0.734,6,0.34,5,0.308,7,0.439
612,3,Sarmiento,45,45,BHA,0,0,0,0,0,0,0,0,0,0
98,2,Tarkowski,49,49,BUR,90,3.232,85,2.741,86,2.471,82,2.639,84,2.4
99,2,Bardsley,39,39,BUR,0,0,0,0,1,0.027,3,0.088,3,0.082
100,2,Pieters,43,43,BUR,3,0.113,1,0.035,6,0.204,6,0.216,4,0.135
101,3,Cork,45,45,BUR,42,1.541,44,1.544,36,1.266,43,1.51,52,1.724
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,1,0.046,0,0,2,0.079,3,0.119,2,0.078
104,4,Rodriguez,53,53,BUR,10,0.625,14,0.83,24,1.201,19,1.076,21,1.13
105,4,Barnes,53,53,BUR,4,0.245,10,0.592,4,0.223,14,0.819,21,1.172
106,2,Mee,49,49,BUR,89,3.353,88,2.951,84,2.525,83,2.801,86,2.566
107,3,Westwood,53,53,BUR,74,2.565,73,2.431,79,2.471,71,2.377,69,2.249
108,3,Gudmundsson,54,54,BUR,62,2.642,60,2.446,58,2.266,52,2.184,57,2.278
109,4,Wood,67,67,BUR,82,4.5,77,3.98,74,3.541,74,3.845,65,3.347
110,2,Lowton,44,44,BUR,88,3.5,88,3.09,84,2.648,81,2.875,83,2.595
111,4,Vydra,52,52,BUR,23,1.397,23,1.327,20,1.113,25,1.446,23,1.313
112,1,Pope,54,54,BUR,90,3.626,90,3.442,90,3.343,90,3.493,88,3.26
113,2,Taylor,44,44,BUR,87,3.094,89,2.803,85,2.409,83,2.616,81,2.298
114,1,Norris,44,44,BUR,0,0,0,0,0,0,0,0,2,0.075
115,3,Brownhill,44,44,BUR,78,2.637,70,2.274,71,2.183,78,2.517,72,2.274
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,58,58,BUR,85,3.141,86,2.993,83,2.768,83,2.911,82,2.806
451,2,Collins,43,43,BUR,1,0.046,7,0.251,12,0.377,11,0.374,10,0.317
480,1,Hennessey,45,45,BUR,0,0,0,0,0,0,0,0,0,0
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,1,0.03,0,0,0,0,3,0.086,0,0
565,2,Dodgson,40,40,BUR,0,0,0,0,0,0,2,0.057,1,0.027
575,3,Lennon,49,49,BUR,7,0.394,9,0.491,11,0.576,10,0.552,9,0.481
578,3,Cornet,61,61,BUR,66,3.482,70,3.429,72,3.191,63,3.118,63,2.954
585,2,Roberts,45,45,BUR,6,0.252,5,0.198,6,0.216,10,0.366,8,0.275
119,2,Azpilicueta,59,59,CHE,54,2.357,57,2.48,66,3.299,64,2.461,59,3.065
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,55,55,CHE,42,1.777,48,2.006,49,2.344,41,1.533,48,2.37
122,2,Alonso,56,56,CHE,21,1.137,18,0.967,18,1.093,22,1.082,39,2.543
123,3,Jorginho,58,58,CHE,75,3.088,73,2.979,67,2.835,71,2.585,73,3.138
124,3,Barkley,52,52,CHE,24,1.448,7,0.349,10,0.528,6,0.292,11,0.592
125,3,Kovacic,52,52,CHE,0,0,0,0,0,0,0,0,0,0
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,59,57,CHE,88,3.571,77,3.171,78,3.715,85,3.016,79,3.873
129,1,Arrizabalaga,48,48,CHE,0,0,0,0,0,0,2,0.08,4,0.182
130,3,Kanté,49,49,CHE,80,2.814,74,2.666,75,2.853,71,2.43,62,2.535
131,3,Ziyech,73,73,CHE,22,1.339,6,0.365,7,0.465,12,0.719,11,0.766
132,3,Loftus-Cheek,54,54,CHE,19,0.938,20,0.964,32,1.531,24,1.088,26,1.314
133,2,Christensen,50,50,CHE,76,2.977,68,2.668,68,3.095,64,2.214,60,2.788
134,4,Werner,86,86,CHE,28,1.553,65,3.428,44,2.358,38,1.831,33,1.923
135,2,Chilwell,60,60,CHE,68,3.674,72,3.958,72,4.579,68,3.286,51,3.34
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,79,79,CHE,16,1.01,34,2.086,19,1.315,22,1.321,37,2.517
138,3,Mount,75,75,CHE,68,4.116,66,4,39,2.671,44,2.509,50,3.469
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,53,53,CHE,56,2.819,30,1.657,38,2.143,29,1.471,33,1.986
141,3,Havertz,81,81,CHE,72,4.403,53,3.143,47,2.895,52,2.7,46,2.952
142,2,James,60,60,CHE,72,4.566,84,5.261,70,5.223,70,3.955,72,5.571
143,1,Mendy,62,62,CHE,90,3.722,90,3.74,90,4.023,88,3.494,84,3.808
501,2,Sarr,49,49,CHE,2,0.094,0,0,1,0.053,3,0.127,4,0.199
527,2,Chalobah,48,48,CHE,12,0.501,12,0.504,14,0.676,19,0.779,19,1.008
529,4,Lukaku,115,115,CHE,0,0,27,1.673,81,5.039,85,4.413,78,5.134
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
592,3,Saúl,51,51,CHE,5,0.233,8,0.376,5,0.242,8,0.371,10,0.505
606,1,Bettinelli,40,40,CHE,0,0,0,0,0,0,0,0,2,0.091
144,3,Gallagher,59,59,CRY,88,4.05,83,4.201,81,3.518,79,2.959,74,3.686
146,1,Guaita,46,46,CRY,90,3.52,90,3.712,90,3.349,88,3.073,90,3.716
147,2,Tomkins,43,43,CRY,1,0.035,0,0,3,0.102,12,0.35,5,0.199
148,3,McArthur,45,45,CRY,0,0,0,0,0,0,0,0,0,0
149,4,Benteke,63,63,CRY,58,3.167,50,3.073,58,3.018,57,2.561,51,3.012
150,2,Kouyaté,45,45,CRY,69,2.51,66,2.787,68,2.186,70,1.668,70,2.871
151,2,Kelly,39,39,CRY,1,0.037,2,0.08,1,0.034,2,0.059,2,0.08
152,3,Milivojevic,54,54,CRY,50,2.029,54,2.358,46,1.818,43,1.555,48,2.072
153,4,Ayew,58,58,CRY,36,1.742,34,1.762,26,1.271,31,1.336,25,1.335
154,3,Zaha,70,70,CRY,85,4.163,82,4.534,74,3.452,79,3.123,69,3.759
155,3,Schlupp,54,54,CRY,30,1.314,31,1.421,25,1.092,18,0.779,26,1.197
156,1,Butland,44,44,CRY,0,0,0,0,0,0,2,0.071,0,0
157,3,Riedewald,48,48,CRY,14,0.623,21,0.927,26,1.043,28,1.051,15,0.677
158,2,Jach,43,43,CRY,1,0.045,0,0,4,0.148,4,0.125,5,0.209
159,4,Mateta,53,53,CRY,1,0.064,1,0.07,1,0.062,3,0.169,3,0.21
160,3,Eze,59,59,CRY,7,0.411,20,1.314,27,1.496,40,1.825,42,2.441
161,2,Ferguson,45,45,CRY,0,0,0,0,0,0,0,0,0,0
162,2,Mitchell,45,45,CRY,90,3.062,89,3.546,85,2.555,79,1.757,82,3.219
386,3,Hughes,47,47,CRY,3,0.146,5,0.248,12,0.529,22,0.861,28,1.16
464,3,Olise,54,54,CRY,35,1.686,31,1.616,44,1.923,29,1.249,36,1.818
474,2,Ward,45,45,CRY,80,2.538,85,3.088,81,2.258,79,1.614,79,2.843
477,2,Guéhi,45,45,CRY,89,2.749,86,3.074,88,2.39,85,1.682,81,2.862
488,2,Andersen,45,45,CRY,89,2.819,87,3.186,86,2.397,79,1.633,84,3.038
493,2,Clyne,43,43,CRY,10,0.33,6,0.21,9,0.273,14,0.363,18,0.734
540,2,Hannam,40,40,CRY,0,0,1,0.032,0,0,0,0,0,0
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,1,0.051
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,1,0.065
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
561,1,Matthews,40,40,CRY,0,0,0,0,0,0,0,0,0,0
586,4,Edouard,65,65,CRY,64,2.798,66,3.16,55,2.429,45,1.859,55,2.671
163,3,Delph,44,44,EVE,73,2.128,51,1.936,55,1.867,38,1.503,42,1.6
164,3,Sigurdsson,68,68,EVE,0,0,0,0,0,0,0,0,0,0
165,2,Coleman,49,49,EVE,86,1.342,83,2.834,83,1.871,70,2.284,76,2.408
166,3,James,69,69,EVE,0,0,0,0,0,0,0,0,0,0
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,51,51,EVE,88,1.558,89,3.469,86,2.225,83,2.932,86,2.993
169,2,Keane,50,50,EVE,89,1.542,87,3.295,81,2.076,80,2.773,81,2.76
170,1,Pickford,50,50,EVE,88,3.014,90,3.517,90,3.161,89,3.375,90,3.4
171,3,Allan,46,46,EVE,87,2.161,84,2.476,81,2.182,75,2.233,83,2.318
172,3,André Gomes,49,49,EVE,8,0.306,28,1.068,37,1.285,48,1.77,36,1.394
173,3,Doucouré,54,54,EVE,0,0,0,0,13,0.417,34,1.207,43,1.595
174,3,Iwobi,58,58,EVE,37,1.541,45,2.284,36,1.664,43,2.126,29,1.485
175,2,Mina,49,49,EVE,0,0,0,0,0,0,0,0,0,0
176,3,Davies,49,49,EVE,0,0,0,0,0,0,0,0,0,0
177,4,Calvert-Lewin,80,80,EVE,0,0,0,0,0,0,0,0,0,0
178,2,Holgate,42,42,EVE,0,0,0,0,0,0,51,1.616,56,1.747
179,2,Godfrey,48,48,EVE,89,1.339,83,2.821,86,1.908,66,2.103,60,1.89
180,4,Richarlison,74,74,EVE,84,3.026,86,4.16,77,3.239,77,3.703,78,3.581
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,2,0.069,0,0,0,0,1,0.038,0,0
482,3,Townsend,56,56,EVE,61,2.232,70,3.299,65,2.644,60,2.8,61,2.729
484,3,Gray,57,57,EVE,74,2.693,72,3.535,69,2.877,60,2.92,78,3.421
502,2,Kenny,44,44,EVE,5,0.141,7,0.279,8,0.261,6,0.229,1,0.039
503,3,Gordon,45,45,EVE,49,1.8,45,2.073,45,1.843,54,2.347,42,1.871
504,3,Gbamin,45,45,EVE,41,1.403,46,1.765,25,1.002,16,0.716,24,1.007
544,2,Branthwaite,40,40,EVE,3,0.083,7,0.259,10,0.267,6,0.212,3,0.116
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
564,4,Kean,60,60,EVE,0,0,0,0,0,0,0,0,0,0
570,2,Nkounkou,40,40,EVE,0,0,0,0,0,0,0,0,0,0
571,1,Lonergan,40,40,EVE,0,0,0,0,0,0,0,0,0,0
591,4,Rondón,60,60,EVE,19,0.871,8,0.48,32,1.466,26,1.365,13,0.727
602,4,Simms,45,45,EVE,0,0,0,0,0,0,0,0,0,0
607,4,Dobbin,45,45,EVE,0,0,0,0,0,0,0,0,0,0
613,3,Whitaker,45,45,EVE,0,0,2,0.1,2,0.096,0,0,0,0
616,1,Tyrer,40,40,EVE,0,0,0,0,0,0,0,0,0,0
622,4,Tosun,50,50,EVE,2,0.103,1,0.064,0,0,0,0,2,0.122
623,2,Welch,40,40,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,50,50,LEI,90,3.225,88,3.797,90,3.485,90,3.445,85,3.635
201,2,Evans,54,54,LEI,82,2.111,75,3.219,80,2.475,82,2.506,78,3.23
202,3,Albrighton,52,52,LEI,12,0.607,12,0.741,5,0.273,10,0.539,14,0.882
203,3,Mendy,44,44,LEI,0,0,0,0,0,0,0,0,0,0
204,1,Ward,40,40,LEI,0,0,2,0.087,0,0,0,0,4,0.172
205,4,Vardy,107,107,LEI,87,3.911,78,5.014,80,4.141,76,3.949,77,4.834
206,3,Praet,49,49,LEI,0,0,0,0,0,0,0,0,0,0
207,2,Pereira,53,53,LEI,87,2.493,79,3.902,78,2.801,75,2.717,80,3.798
208,2,Amartey,39,39,LEI,36,1.142,34,1.605,30,1.092,29,1.061,39,1.797
209,2,Castagne,53,53,LEI,87,2.258,81,3.558,80,2.565,78,2.516,75,3.262
210,3,Tielemans,65,65,LEI,0,0,0,0,0,0,0,0,2,0.099
211,3,Pérez,57,57,LEI,33,1.58,19,1.26,19,1.137,20,1.179,11,0.75
212,3,Maddison,66,66,LEI,71,3.369,69,4.556,66,3.52,68,3.62,68,4.398
213,4,Iheanacho,70,70,LEI,47,2.347,27,1.955,34,1.997,29,1.734,34,2.326
214,3,Choudhury,44,44,LEI,10,0.446,13,0.624,19,0.835,23,0.969,19,0.89
215,3,Barnes,65,65,LEI,14,0.731,53,3.313,53,2.748,60,3.019,56,3.409
216,3,Ndidi,48,48,LEI,88,2.459,89,3.005,88,2.602,81,2.425,81,2.76
217,2,Söyüncü,49,49,LEI,88,2.431,81,3.852,78,2.682,77,2.668,77,3.572
218,2,Justin,49,49,LEI,0,0,0,0,3,0.105,7,0.248,6,0.276
219,2,Thomas,43,43,LEI,5,0.171,12,0.592,18,0.743,14,0.584,16,0.824
220,2,Fofana,43,43,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,48,48,LEI,24,0.733,18,0.799,21,0.743,19,0.668,20,0.895
455,4,Daka,71,71,LEI,6,0.342,12,0.863,15,0.936,16,0.948,22,1.427
458,3,Soumaré,48,48,LEI,78,2.336,84,2.884,81,2.473,72,2.305,73,2.62
473,2,Bertrand,47,47,LEI,1,0.04,5,0.234,5,0.188,7,0.253,5,0.229
505,3,Dewsbury-Hall,45,45,LEI,1,0.044,0,0,0,0,1,0.046,4,0.19
573,1,Jakupovic,40,40,LEI,0,0,0,0,0,0,0,0,2,0.086
587,3,Lookman,60,60,LEI,42,1.846,58,3.117,45,2.125,55,2.495,40,2.225
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,85,2.226,83,2.438,86,3.081,85,3.317,83,1.443
185,2,Ayling,43,43,LEE,0,0,0,0,0,0,0,0,0,0
186,3,Klich,54,54,LEE,40,1.953,39,2.001,46,2.605,42,2.513,45,1.851
187,4,Rodrigo,63,63,LEE,71,2.92,70,3.004,66,3.186,61,3.186,67,2.446
188,3,Dallas,51,51,LEE,87,2.616,81,2.537,79,2.764,79,2.866,80,2.209
189,4,Bamford,77,77,LEE,0,0,0,0,0,0,0,0,0,0
190,2,Llorente,45,45,LEE,80,2.343,68,2.245,75,3.054,61,2.703,75,1.511
191,3,Phillips,48,48,LEE,86,2.442,85,2.483,84,2.653,73,2.487,75,2.005
192,3,Costa,54,54,LEE,0,0,0,0,0,0,0,0,0,0
193,3,Roberts,48,48,LEE,27,1.342,30,1.521,35,1.976,44,2.488,36,1.527
194,2,Koch,43,43,LEE,0,0,0,0,0,0,0,0,0,0
195,3,Poveda,45,45,LEE,0,0,0,0,0,0,0,0,0,0
196,3,Raphinha,66,65,LEE,82,3.669,84,3.894,79,4.334,75,4.447,72,2.749
197,3,Shackleton,45,45,LEE,19,0.761,17,0.709,21,0.888,32,1.293,26,0.959
198,2,Struijk,44,44,LEE,65,1.801,57,1.771,61,2.316,59,2.427,54,1.063
199,1,Meslier,49,49,LEE,90,3.257,90,3.383,88,3.588,88,3.682,83,2.849
267,3,Harrison,56,56,LEE,84,3.196,75,3.048,74,3.452,71,3.532,71,2.44
287,3,James,60,60,LEE,71,3.033,73,3.183,69,3.505,65,3.527,71,2.549
463,2,Firpo,48,48,LEE,50,1.606,67,2.341,61,2.641,64,3.002,63,1.413
490,1,Klaesson,44,44,LEE,0,0,0,0,2,0.082,2,0.084,7,0.242
550,4,Greenwood,45,45,LEE,0,0,2,0.128,1,0.071,2,0.146,2,0.112
551,3,Summerville,45,45,LEE,6,0.311,3,0.155,5,0.287,11,0.672,13,0.628
