id,Pos,Name,BV,SV,Team,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts
37,3,Trézéguet,55,55,AVL,0,0,0,0,0,0,0,0,0,0
38,2,Mings,50,50,AVL,89,1.741,85,2.222,84,3.34,81,2.045,83,2.739
39,2,Targett,48,48,AVL,44,0.916,75,2.032,82,3.436,81,2.147,78,2.746
40,4,Watkins,73,73,AVL,78,2.856,77,3.111,73,3.67,72,2.891,68,3.209
41,3,Nakamba,45,45,AVL,26,0.983,32,1.199,35,1.415,34,1.248,31,1.233
42,3,El Ghazi,59,59,AVL,32,1.519,33,1.731,31,2.037,32,1.737,30,1.925
43,3,Buendía,64,64,AVL,38,1.696,39,1.87,38,2.207,38,1.785,41,2.184
44,2,Cash,50,50,AVL,86,1.837,83,2.346,83,3.539,81,2.202,80,2.869
45,2,Konsa,49,49,AVL,88,1.691,84,2.163,81,3.185,81,2.015,81,2.633
46,2,Guilbert,45,45,AVL,0,0,0,0,0,0,0,0,0,0
47,4,Wesley,54,54,AVL,0,0,0,0,0,0,0,0,0,0
48,4,Samatta,55,55,AVL,0,0,0,0,0,0,0,0,0,0
49,4,Davis,45,45,AVL,0,0,0,0,1,0.066,3,0.172,1,0.064
50,3,Douglas Luiz,45,45,AVL,76,2.231,70,2.218,70,2.549,69,2.156,69,2.351
51,3,Ramsey,45,45,AVL,55,1.829,53,1.867,51,2.057,50,1.766,48,1.85
52,2,Young,49,49,AVL,45,1.384,23,0.979,14,0.78,14,0.596,13,0.621
283,2,Tuanzebe,45,45,AVL,0,0,0,0,53,2.113,55,1.431,52,1.754
337,4,Ings,79,79,AVL,77,3.325,75,3.632,74,4.544,70,3.403,70,4.009
492,3,Bailey,64,64,AVL,0,0,0,0,9,0.53,18,0.889,31,1.656
496,3,Ramsey,45,45,AVL,0,0,0,0,2,0.104,0,0,0,0
497,3,Philogene-Bidace,50,50,AVL,0,0,8,0.413,0,0,0,0,0,0
526,3,Chukwuemeka,45,45,AVL,0,0,0,0,0,0,0,0,0,0
568,4,Archer,45,45,AVL,0,0,0,0,0,0,0,0,0,0
596,1,Sinisalo,40,40,AVL,0,0,0,0,0,0,0,0,0,0
76,2,Jansson,46,46,BRE,87,1.82,83,1.93,82,1.823,80,2.503,79,2.45
77,3,Nørgaard,50,50,BRE,84,2.397,83,2.392,79,2.268,81,2.549,78,2.447
78,4,Toney,63,63,BRE,85,3.922,83,3.939,82,3.688,78,4.399,77,4.165
79,3,Fosu,52,52,BRE,0,0,0,0,0,0,0,0,0,0
80,1,Raya,46,46,BRE,90,3.143,88,3.137,88,3.092,87,3.339,88,3.393
81,3,Canós,55,55,BRE,77,2.548,74,2.513,72,2.404,71,2.678,69,2.569
82,3,Dasilva,54,54,BRE,0,0,0,0,0,0,0,0,0,0
83,2,Henry,45,45,BRE,65,1.535,83,2.144,80,2.009,78,2.746,78,2.697
84,3,Janelt,50,50,BRE,74,2.242,75,2.276,73,2.192,70,2.349,68,2.267
85,3,Ghoddos,53,53,BRE,12,0.608,14,0.726,14,0.716,18,1.004,18,0.972
86,3,Jensen,49,49,BRE,25,1.027,26,1.076,29,1.164,28,1.219,26,1.135
87,2,Goode,39,39,BRE,0,0,1,0.024,2,0.047,3,0.088,4,0.117
88,4,Forss,54,54,BRE,4,0.226,7,0.409,9,0.515,10,0.662,11,0.708
89,2,Roerslev,43,43,BRE,19,0.716,14,0.52,16,0.584,18,0.838,18,0.833
90,2,Sørensen,44,44,BRE,0,0,0,0,0,0,0,0,0,0
91,2,Pinnock,46,46,BRE,89,1.941,85,2.045,84,1.928,83,2.674,82,2.608
92,1,Balcombe,40,40,BRE,0,0,0,0,0,0,0,0,0,0
93,3,Zamburek,45,45,BRE,0,0,2,0.085,0,0,3,0.134,0,0
94,1,Gunnarsson,40,40,BRE,0,0,0,0,0,0,0,0,0,0
95,4,Dervişoğlu,54,54,BRE,0,0,0,0,0,0,0,0,0,0
96,3,Mbeumo,55,55,BRE,86,3.683,83,3.647,79,3.39,78,4.158,80,4.082
97,3,Bidstrup,45,45,BRE,2,0.084,0,0,1,0.041,1,0.043,6,0.272
479,3,Onyeka,49,49,BRE,32,1.263,23,0.977,27,1.094,26,1.141,31,1.298
483,2,Ajer,45,45,BRE,85,1.889,82,2.003,81,1.89,79,2.593,79,2.548
498,2,Thompson,45,45,BRE,0,0,0,0,0,0,0,0,0,0
499,3,Baptiste,50,50,BRE,52,1.812,50,1.775,54,1.847,53,1.999,55,2.028
524,3,Wissa,59,59,BRE,0,0,1,0.048,1,0.047,2,0.105,2,0.105
556,1,Fernández,45,45,BRE,0,0,1,0.036,1,0.036,2,0.078,1,0.039
569,2,Stevens,40,40,BRE,0,0,0,0,0,0,0,0,0,0
594,2,Zanka,45,45,BRE,7,0.208,15,0.468,18,0.542,22,0.829,22,0.82
53,3,Lallana,54,54,BHA,71,2.582,70,2.507,67,2.546,67,2.165,66,2.04
54,1,Steele,40,40,BHA,0,0,0,0,0,0,1,0.036,1,0.035
55,3,Groß,60,60,BHA,57,2.489,48,2.139,52,2.463,47,1.764,48,1.691
56,2,Duffy,43,43,BHA,82,3.019,76,2.68,67,2.723,64,1.499,57,1.105
57,3,Pröpper,45,45,BHA,0,0,0,0,0,0,0,0,0,0
58,2,Burn,44,44,BHA,24,0.919,31,1.157,23,0.96,17,0.451,18,0.419
59,2,Dunk,50,50,BHA,87,3.282,85,3.048,83,3.449,82,1.934,80,1.558
60,3,March,54,54,BHA,52,2.036,49,1.933,45,1.906,48,1.714,45,1.564
61,2,Webster,44,44,BHA,0,0,0,0,21,0.786,41,0.9,56,1.019
62,2,Veltman,44,44,BHA,79,2.772,70,2.352,60,2.291,55,1.265,49,0.963
63,4,Maupay,65,65,BHA,77,3.603,77,3.631,75,3.741,75,2.948,70,2.637
64,3,Trossard,64,64,BHA,67,3.268,66,3.217,65,3.393,65,2.64,66,2.508
65,1,Ryan,45,45,BHA,0,0,0,0,0,0,0,0,0,0
66,3,Jahanbakhsh,55,55,BHA,0,0,0,0,0,0,0,0,0,0
68,2,Bernardo,40,40,BHA,0,0,0,0,0,0,0,0,0,0
69,1,Sánchez,46,45,BHA,89,3.536,89,3.436,89,3.623,88,3.084,87,2.991
70,3,Bissouma,46,45,BHA,74,2.266,82,2.494,80,2.558,80,2.187,79,2.076
71,2,Lamptey,44,44,BHA,25,0.992,42,1.571,67,2.913,61,1.583,64,1.381
72,4,Connolly,53,53,BHA,15,0.903,13,0.785,13,0.821,16,0.839,17,0.837
73,3,Alzate,50,50,BHA,1,0.043,0,0,0,0,1,0.042,0,0
74,3,Mac Allister,55,55,BHA,26,1.214,31,1.434,27,1.329,28,1.2,27,1.119
75,3,Moder,45,45,BHA,15,0.744,11,0.515,8,0.378,12,0.53,14,0.618
447,4,Welbeck,60,60,BHA,60,2.988,60,2.983,61,3.207,56,2.369,57,2.277
462,3,Mwepu,59,59,BHA,3,0.134,3,0.133,3,0.134,4,0.172,3,0.126
476,1,Scherpen,45,45,BHA,0,0,0,0,0,0,0,0,0,0
500,4,Andone,50,50,BHA,0,0,0,0,0,0,0,0,0,0
535,4,Zeqiri,45,45,BHA,0,0,0,0,0,0,0,0,0,0
536,2,Karbownik,40,40,BHA,0,0,0,0,0,0,0,0,0,0
537,3,Richards,45,45,BHA,0,0,0,0,0,0,0,0,0,0
538,3,Caicedo,45,45,BHA,0,0,0,0,0,0,0,0,0,0
560,2,Roberts,40,40,BHA,0,0,0,0,0,0,0,0,0,0
584,2,Cucurella,50,50,BHA,73,2.975,70,2.734,66,2.99,65,1.747,65,1.476
595,4,Locadia,45,45,BHA,1,0.062,2,0.124,3,0.194,4,0.218,6,0.316
98,2,Tarkowski,50,50,BUR,88,2.23,85,3.696,83,1.031,81,2.437,82,3.242
99,2,Bardsley,40,40,BUR,1,0.024,3,0.104,4,0.064,3,0.082,4,0.132
100,2,Pieters,44,44,BUR,1,0.031,1,0.04,2,0.045,1,0.033,2,0.077
101,3,Cork,45,45,BUR,35,1.161,21,0.852,23,0.748,25,0.9,26,0.991
102,3,Stephens,45,45,BUR,0,0,0,0,0,0,0,0,0,0
103,2,Long,40,40,BUR,0,0,5,0.211,11,0.189,11,0.347,15,0.578
104,4,Rodriguez,54,54,BUR,47,2.1,46,2.627,45,1.744,48,2.289,44,2.342
105,4,Barnes,54,54,BUR,44,1.94,46,2.529,47,1.765,44,2.08,47,2.4
106,2,Mee,49,49,BUR,89,2.369,86,3.962,84,1.104,85,2.667,81,3.371
107,3,Westwood,54,54,BUR,86,2.595,83,3.098,82,2.147,80,2.546,80,2.811
108,3,Gudmundsson,55,55,BUR,52,2.035,51,2.441,45,1.573,46,1.914,51,2.285
109,4,Wood,68,68,BUR,77,3.553,76,4.735,73,2.728,72,3.607,72,4.08
110,2,Lowton,44,44,BUR,88,2.188,85,3.614,83,1.011,84,2.467,81,3.155
111,4,Vydra,53,53,BUR,11,0.629,11,0.785,13,0.648,14,0.837,14,0.904
112,1,Pope,54,54,BUR,90,3.214,88,3.73,88,3.035,87,3.256,87,3.596
113,2,Taylor,44,44,BUR,88,2.086,84,3.394,83,0.961,83,2.341,80,2.982
114,1,Norris,44,44,BUR,0,0,0,0,0,0,0,0,0,0
115,3,Brownhill,45,45,BUR,59,1.794,78,2.875,77,2.042,74,2.359,74,2.585
116,3,Benson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
117,1,Peacock-Farrell,45,45,BUR,0,0,0,0,0,0,0,0,0,0
118,3,McNeil,59,59,BUR,84,2.733,80,3.278,80,2.236,79,2.73,74,2.889
451,2,Collins,44,44,BUR,0,0,1,0.05,1,0.029,1,0.042,2,0.092
480,1,Hennessey,45,45,BUR,0,0,1,0.043,1,0.035,1,0.038,2,0.083
533,4,Richardson,45,45,BUR,0,0,0,0,0,0,0,0,0,0
534,2,Thomas,40,40,BUR,0,0,0,0,0,0,0,0,0,0
565,2,Dodgson,40,40,BUR,0,0,0,0,0,0,0,0,0,0
575,3,Lennon,50,50,BUR,4,0.199,4,0.233,6,0.275,6,0.314,5,0.28
578,3,Cornet,60,60,BUR,33,1.383,33,1.618,36,1.308,36,1.517,34,1.559
585,2,Roberts,45,45,BUR,3,0.094,10,0.449,11,0.201,12,0.481,19,0.949
119,2,Azpilicueta,60,60,CHE,51,1.886,51,2.844,51,2.554,51,3.039,56,2.799
120,4,Giroud,65,65,CHE,0,0,0,0,0,0,0,0,0,0
121,2,Thiago Silva,54,54,CHE,79,2.837,78,4.352,76,3.787,78,4.639,75,3.717
122,2,Alonso,58,58,CHE,68,3.048,65,4.559,63,3.801,64,4.789,62,3.775
123,3,Jorginho,59,59,CHE,68,2.28,70,2.866,63,2.435,63,2.785,63,2.474
124,3,Barkley,53,53,CHE,0,0,0,0,0,0,0,0,0,0
125,3,Kovacic,52,52,CHE,53,2.144,51,2.576,48,2.227,48,2.563,46,2.166
126,4,Batshuayi,55,55,CHE,0,0,0,0,0,0,0,0,0,0
127,2,Rüdiger,56,56,CHE,86,2.909,83,4.425,84,3.972,81,4.634,81,3.832
129,1,Arrizabalaga,49,49,CHE,2,0.077,3,0.141,7,0.31,4,0.195,6,0.265
130,3,Kanté,49,49,CHE,52,1.908,54,2.363,52,2.127,51,2.359,52,2.149
131,3,Ziyech,74,74,CHE,35,1.846,20,1.419,7,0.439,5,0.377,6,0.394
132,3,Loftus-Cheek,54,54,CHE,1,0.042,1,0.047,0,0,1,0.049,0,0
133,2,Christensen,50,50,CHE,64,2.042,65,3.186,68,3.027,66,3.471,64,2.847
134,4,Werner,86,86,CHE,56,2.598,45,2.78,29,1.769,31,2.208,29,1.795
135,2,Chilwell,56,56,CHE,21,0.91,22,1.435,24,1.395,24,1.686,26,1.542
136,4,Abraham,65,65,CHE,0,0,0,0,0,0,0,0,0,0
137,3,Pulisic,79,79,CHE,1,0.053,19,1.313,37,2.347,39,2.966,44,2.788
138,3,Mount,74,74,CHE,1,0.05,22,1.396,61,3.349,60,4.001,55,3.142
139,2,Ampadu,45,45,CHE,0,0,0,0,0,0,0,0,0,0
140,3,Hudson-Odoi,53,53,CHE,10,0.539,11,0.621,10,0.507,10,0.575,9,0.545
141,3,Havertz,82,82,CHE,69,3.484,63,4.374,51,3.234,52,3.988,53,3.375
142,2,James,56,56,CHE,54,2.524,51,3.673,52,3.255,52,4.009,53,3.341
143,1,Mendy,60,60,CHE,87,3.321,86,4.023,82,3.633,85,4.129,83,3.667
501,2,Sarr,49,49,CHE,0,0,0,0,0,0,1,0.058,1,0.053
527,2,Chalobah,49,49,CHE,13,0.524,14,0.784,12,0.606,17,1.021,16,0.822
529,4,Lukaku,116,116,CHE,86,4.71,82,6.218,81,5.272,80,6.571,80,5.344
539,2,Emerson,45,45,CHE,0,0,0,0,0,0,0,0,0,0
592,3,Saúl,54,54,CHE,20,0.902,16,0.839,16,0.789,16,0.859,17,0.844
606,1,[200~Bettinelli[201~,40,40,CHE,0,0,0,0,0,0,0,0,0,0
144,3,Gallagher,57,57,CRY,79,3.336,78,3.12,76,2.614,75,3.32,73,2.186
146,1,Guaita,45,45,CRY,89,3.59,87,3.342,88,3.088,88,3.651,87,2.995
147,2,Tomkins,44,44,CRY,0,0,2,0.057,4,0.095,4,0.134,4,0.066
148,3,McArthur,46,46,CRY,72,2.544,73,2.476,71,2.187,70,2.568,70,1.947
149,4,Benteke,63,63,CRY,41,2.526,41,2.429,41,2.028,42,2.713,42,1.793
150,2,Kouyaté,45,45,CRY,70,2.783,69,2.482,71,1.834,69,2.997,72,1.071
151,2,Kelly,40,40,CRY,1,0.038,5,0.183,7,0.214,9,0.381,7,0.16
152,3,Milivojevic,54,54,CRY,1,0.043,3,0.148,2,0.092,4,0.207,3,0.129
153,4,Ayew,59,59,CRY,64,2.814,63,2.684,61,2.287,62,2.884,63,2.105
154,3,Zaha,69,69,CRY,82,4.252,78,3.885,78,3.175,77,4.278,76,2.612
155,3,Schlupp,54,54,CRY,26,1.301,25,1.23,29,1.26,31,1.566,29,1.141
156,1,Butland,45,45,CRY,0,0,1,0.039,0,0,0,0,0,0
157,3,Riedewald,49,49,CRY,7,0.326,8,0.366,10,0.435,9,0.423,11,0.453
158,2,Jach,44,44,CRY,1,0.046,3,0.121,3,0.101,4,0.175,4,0.095
159,4,Mateta,53,53,CRY,1,0.067,2,0.132,3,0.172,2,0.142,2,0.102
160,3,Eze,59,59,CRY,0,0,0,0,0,0,0,0,0,0
161,2,Ferguson,45,45,CRY,0,0,0,0,0,0,0,0,0,0
162,2,Mitchell,45,45,CRY,88,3.228,85,2.817,83,1.948,83,3.342,82,1.061
386,3,Hughes,48,48,CRY,13,0.559,18,0.743,17,0.658,19,0.821,20,0.712
464,3,Olise,54,54,CRY,21,1.071,25,1.247,26,1.168,24,1.294,27,1.087
474,2,Ward,45,45,CRY,88,2.973,84,2.58,82,1.786,82,3.053,83,0.977
477,2,Guéhi,45,45,CRY,87,2.897,84,2.537,83,1.772,82,2.994,81,0.944
488,2,Andersen,45,45,CRY,88,3.092,85,2.71,85,1.896,82,3.172,81,1.011
493,2,Clyne,44,44,CRY,0,0,2,0.058,2,0.048,2,0.067,3,0.051
540,2,Hannam,40,40,CRY,0,0,0,0,0,0,0,0,0,0
541,3,Rak-Sakyi,45,45,CRY,0,0,0,0,0,0,0,0,0,0
542,4,Street,45,45,CRY,0,0,0,0,0,0,0,0,0,0
543,3,Banks,45,45,CRY,0,0,0,0,0,0,0,0,0,0
561,1,Matthews,40,40,CRY,0,0,0,0,0,0,0,0,1,0.035
586,4,Edouard,65,65,CRY,59,3.125,57,2.919,54,2.36,56,3.12,54,2.061
163,3,Delph,44,44,EVE,0,0,0,0,0,0,0,0,2,0.091
164,3,Sigurdsson,68,68,EVE,3,0.174,4,0.215,4,0.256,2,0.138,2,0.12
165,2,Coleman,50,50,EVE,0,0,0,0,19,0.733,44,2.12,62,2.281
166,3,James,69,69,EVE,0,0,0,0,0,0,0,0,0,0
167,3,Bernard,55,55,EVE,0,0,0,0,0,0,0,0,0,0
168,2,Digne,54,54,EVE,89,5.093,86,2.108,83,3.441,80,4.243,82,3.154
169,2,Keane,50,50,EVE,88,4.566,84,1.909,83,3.191,81,4.032,81,2.945
170,1,Pickford,50,50,EVE,89,3.951,89,3.098,88,3.504,87,3.802,87,3.386
171,3,Allan,46,46,EVE,87,2.877,85,2.193,81,2.433,81,2.66,80,2.343
172,3,André Gomes,49,49,EVE,0,0,0,0,0,0,0,0,0,0
173,3,Doucouré,55,55,EVE,85,3.519,82,2.455,81,2.873,82,3.242,77,2.652
174,3,Iwobi,59,59,EVE,72,3.986,69,2.579,57,2.745,50,2.754,42,2
175,2,Mina,49,49,EVE,80,3.764,78,1.672,75,2.668,70,3.2,65,2.23
176,3,Davies,49,49,EVE,18,0.868,25,1.023,27,1.167,24,1.145,22,0.936
177,4,Calvert-Lewin,80,80,EVE,1,0.074,31,1.296,81,4.49,78,5.002,78,4.056
178,2,Holgate,44,44,EVE,16,0.684,22,0.546,22,0.806,19,0.838,22,0.788
179,2,Godfrey,48,48,EVE,81,3.888,77,1.671,69,2.504,60,2.771,50,1.715
180,4,Richarlison,74,74,EVE,0,0,0,0,26,1.045,46,2.125,73,2.861
181,1,Virgínia,40,40,EVE,0,0,0,0,0,0,0,0,0,0
481,1,Begović,40,40,EVE,0,0,0,0,1,0.04,3,0.132,2,0.078
482,3,Townsend,54,54,EVE,81,4.122,78,2.703,74,3.2,71,3.564,69,2.892
484,3,Gray,58,58,EVE,74,4.361,70,2.72,70,3.434,67,3.799,60,2.861
502,2,Kenny,45,45,EVE,11,0.567,19,0.58,14,0.582,10,0.474,4,0.158
503,3,Gordon,45,45,EVE,15,0.938,20,0.952,16,0.882,13,0.792,9,0.481
504,3,Gbamin,45,45,EVE,0,0,0,0,0,0,0,0,0,0
544,2,Branthwaite,40,40,EVE,0,0,0,0,0,0,1,0.04,1,0.032
545,4,Broadhead,45,45,EVE,0,0,0,0,0,0,0,0,0,0
564,4,Kean,60,60,EVE,0,0,0,0,0,0,0,0,0,0
570,2,Nkounkou,40,40,EVE,0,0,0,0,0,0,0,0,0,0
571,1,Lonergan,40,40,EVE,0,0,0,0,0,0,0,0,0,0
591,4,Rondón,60,60,EVE,76,4.757,48,2.178,6,0.415,7,0.523,6,0.377
602,4,Simms,45,45,EVE,0,0,0,0,0,0,0,0,0,0
200,1,Schmeichel,51,51,LEI,90,3.895,88,3.513,89,3.254,87,3.484,87,3.401
201,2,Evans,54,54,LEI,10,0.423,13,0.463,15,0.439,15,0.535,17,0.586
202,3,Albrighton,54,54,LEI,16,1.006,20,1.134,20,1.048,19,1.073,21,1.183
203,3,Mendy,44,44,LEI,0,0,1,0.047,4,0.182,3,0.14,4,0.186
204,1,Ward,40,40,LEI,0,0,1,0.04,0,0,1,0.041,1,0.04
205,4,Vardy,104,104,LEI,79,4.886,76,4.059,76,3.685,74,3.903,74,3.979
206,3,Praet,49,49,LEI,0,0,0,0,0,0,0,0,0,0
207,2,Pereira,55,55,LEI,35,1.868,38,1.675,39,1.378,41,1.805,43,1.8
208,2,Amartey,41,40,LEI,1,0.043,4,0.157,3,0.102,5,0.195,6,0.232
209,2,Castagne,54,54,LEI,72,3.16,69,2.485,68,1.947,69,2.5,67,2.332
210,3,Tielemans,64,64,LEI,87,3.445,83,2.927,83,2.701,82,2.867,81,2.848
211,3,Pérez,58,58,LEI,25,1.49,27,1.447,30,1.466,28,1.486,32,1.685
212,3,Maddison,68,68,LEI,74,4.537,72,3.795,69,3.262,69,3.607,68,3.601
213,4,Iheanacho,71,71,LEI,11,0.846,14,0.95,14,0.881,15,0.995,15,1.012
214,3,Choudhury,45,45,LEI,1,0.044,2,0.086,1,0.042,2,0.086,2,0.087
215,3,Barnes,68,68,LEI,76,4.387,73,3.641,72,3.2,71,3.496,69,3.442
216,3,Ndidi,50,50,LEI,87,2.889,84,2.534,82,2.317,81,2.441,80,2.404
217,2,Söyüncü,50,50,LEI,84,3.812,81,2.977,82,2.347,79,2.891,77,2.718
218,2,Justin,49,49,LEI,0,0,0,0,0,0,0,0,1,0.044
219,2,Thomas,45,45,LEI,0,0,3,0.122,1,0.035,4,0.163,4,0.16
220,2,Fofana,44,44,LEI,0,0,0,0,0,0,0,0,0,0
340,2,Vestergaard,49,49,LEI,84,3.731,82,2.943,80,2.257,80,2.861,79,2.717
455,4,Daka,71,71,LEI,38,2.005,37,1.774,36,1.621,38,1.789,35,1.695
458,3,Soumaré,48,48,LEI,6,0.26,10,0.433,10,0.425,12,0.52,15,0.663
473,2,Bertrand,49,49,LEI,76,3.385,75,2.724,75,2.143,71,2.586,69,2.421
505,3,Dewsbury-Hall,45,45,LEI,0,0,0,0,0,0,0,0,0,0
573,1,Jakupovic,40,40,LEI,0,0,0,0,0,0,0,0,0,0
587,3,Lookman,60,60,LEI,27,1.594,26,1.398,30,1.45,29,1.524,31,1.621
182,3,Hernández,55,55,LEE,0,0,0,0,0,0,0,0,0,0
183,1,Casilla,45,45,LEE,0,0,0,0,0,0,0,0,0,0
184,2,Cooper,45,45,LEE,86,2.667,84,3.494,81,2.517,80,3.04,79,2.803
185,2,Ayling,45,45,LEE,44,1.4,72,3.08,81,2.58,81,3.158,81,2.919
186,3,Klich,55,55,LEE,76,3.845,71,4.216,66,3.29,68,3.779,69,3.634
187,4,Rodrigo,63,63,LEE,71,3.256,70,3.612,69,3.101,66,3.233,66,3.111
188,3,Dallas,54,54,LEE,86,3.02,68,2.942,70,2.635,69,2.839,69,2.736
189,4,Bamford,79,79,LEE,0,0,0,0,0,0,0,0,0,0
190,2,Llorente,45,45,LEE,0,0,0,0,0,0,0,0,0,0
191,3,Phillips,49,49,LEE,87,2.578,84,2.734,82,2.384,80,2.496,78,2.398
192,3,Costa,54,54,LEE,0,0,0,0,0,0,0,0,0,0
193,3,Roberts,49,49,LEE,76,3.639,69,3.98,70,3.353,66,3.559,65,3.383
194,2,Koch,44,44,LEE,0,0,0,0,0,0,0,0,0,0
195,3,Poveda,45,45,LEE,0,0,0,0,0,0,0,0,0,0
196,3,Raphinha,65,65,LEE,42,2.058,70,4.03,80,3.822,76,4.08,77,3.953
197,3,Shackleton,45,45,LEE,17,0.786,11,0.545,11,0.51,11,0.527,15,0.71
198,2,Struijk,44,44,LEE,0,0,81,3.469,76,2.476,77,3.029,78,2.832
199,1,Meslier,50,50,LEE,90,3.458,88,3.756,88,3.405,88,3.641,88,3.536
267,3,Harrison,58,58,LEE,46,1.938,69,3.507,76,3.259,77,3.657,75,3.451
287,3,James,60,60,LEE,62,2.747,35,1.913,24,1.215,26,1.398,27,1.402
463,2,Firpo,48,48,LEE,74,2.798,66,3.35,63,2.429,65,3.004,62,2.713
490,1,Klaesson,45,45,LEE,0,0,1,0.043,1,0.039,2,0.084,2,0.081
550,4,Greenwood,45,45,LEE,1,0.062,0,0,0,0,0,0,0,0
551,3,Summerville,45,45,LEE,13,0.741,4,0.241,3,0.16,4,0.23,3,0.167
552,3,Forshaw,45,45,LEE,0,0,0,0,0,0,0,0,1,0.051
562,2,Drameh,40,40,LEE,2,0.058,0,0,0,0,2,0.065,0,0
563,2,Cresswell,40,40,LEE,67,2.154,10,0.429,12,0.405,11,0.433,13,0.485
576,3,McCarron,45,45,LEE,0,0,0,0,0,0,0,0,0,0
577,4,Gelhardt,45,45,LEE,14,0.847,11,0.738,13,0.774,14,0.887,14,0.868
600,3,Kenneh,45,45,LEE,0,0,0,0,0,0,0,0,0,0
601,3,McKinstry,45,45,LEE,0,0,0,0,0,0,0,0,0,0
221,3,Milner,49,49,LIV,14,0.682,20,0.896,16,0.832,10,0.492,11,0.623
